siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
021529656,00015,02152965600015,O,2015-03-20,,,2024-03-30T15:42:37,true,2,PRO 219 BD ST LOUP,219,BOULEVARD,DE SAINT LOUP,13011,MARSEILLE,13211,132118400_B,898023.2116321294,6245918.152050961,2008-01-01,A,,81.10Z,NAFRev2,O
021536925,00015,02153692500015,O,2003-10-19,,,2024-03-29T23:15:47,true,2,PRO PARC BEAUVOIR BATIMEN,25,AVENUE,DES CHUTES LAVIE,13004,MARSEILLE,13204,132042261_B,894572.2426008672,6249097.451959452,2008-01-01,A,,81.10Z,NAFRev2,N
024038226,00015,02403822600015,O,1987-09-13,,,2025-01-31T02:10:06,true,3,,,PL,DU MARCHE BOX S 10,97600,MAMOUDZOU,97611,,,,2017-04-04,A,,47.89Z,NAFRev2,O
024043853,00027,02404385300027,O,1986-06-30,,,2025-01-18T03:09:14,false,2,,,LD,RASSI,97625,KANI-KELI,97609,,,,2018-10-17,A,,01.50Z,NAFRev2,N
024047060,00017,02404706000017,O,2003-11-01,,,2025-01-15T02:39:38,true,2,KAWENI,,RUE,ZI KAWENI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,45.32Z,NAFRev2,O
024048878,00029,02404887800029,O,2018-03-13,,,2025-01-23T02:15:51,true,1,,,,QUA FOUMBOUNI,97625,KANI-KELI,97609,,,,2013-12-26,A,,47.11B,NAFRev2,N
024057408,00015,02405740800015,O,1997-06-23,,,2024-03-30T08:20:20,true,2,,,QUA,CAVANI,97670,CHICONI,97605,97605A100_C,,,2008-01-01,A,,47.11B,NAFRev2,N
024057879,00017,02405787900017,O,1994-04-14,,,2024-03-22T15:40:57,true,2,,44,RUE,DERRIERE LECLERC KAVANI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,47.11B,NAFRev2,N
025480401,00626,02548040100626,O,2021-12-07,02,2022,2024-03-30T07:20:15,false,1,,12,CHEMIN,DE LA MASSONNE,86100,CHATELLERAULT,86066,860662810_B,511643.20180007827,6639320.046288741,2016-03-03,A,BARRAULT,45.31Z,NAFRev2,O
025880485,00088,02588048500088,O,2007-02-13,,,2025-01-20T02:35:35,false,1,,,,LA PLANCHE,79510,COULON,79100,79100B183_C,,,1999-05-25,A,,46.21Z,NAFRev2,N
027040351,00028,02704035100028,O,1998-06-25,,,2024-03-30T02:40:30,true,3,,33,BOULEVARD,DUPONCHEL,22380,SAINT-CAST-LE-GUILDO,22282,222821065_B,313003.9782804632,6849706.305826588,2008-01-01,A,,68.20B,NAFRev2,N
027210855,00022,02721085500022,O,2013-08-02,,,2025-01-28T02:20:50,true,3,,,,,47470,CAUZAC,47062,,,,2008-01-01,A,,01.61Z,NAFRev2,N
033441825,00016,03344182500016,O,2001-11-17,01,2022,2024-03-30T16:02:06,true,2,,,RUE,PASTEUR,64700,HENDAYE,64260,642601760_B,313192.91407350614,6261833.234666453,2008-01-01,A,,81.10Z,NAFRev2,O
035203561,00010,03520356100010,O,1980-02-01,,,2024-03-30T12:51:41,true,4,,5,RUE,DOUVILLE,31000,TOULOUSE,31555,315552764_C,,,2008-01-01,A,,81.10Z,NAFRev2,O
035217959,00010,03521795900010,O,1986-04-13,,,2024-03-30T10:45:20,true,2,,41,RUE,JEAN GIRAUDOUX,31400,TOULOUSE,31555,315554583_B,575648.1870162705,6275777.460432247,2008-01-01,A,,81.10Z,NAFRev2,O
036421170,00055,03642117000055,O,2011-04-25,01,2022,2025-04-25T05:10:09,true,4,CENTRE BILLARD PALACE,10,RUE,DE LA REPUBLIQUE,13001,MARSEILLE,13201,132017849_B,892717.3340744094,6247087.013457945,2023-04-30,A,,64.20Z,NAFRev2,N
037871472,00017,03787147200017,O,2000-09-13,,,2024-03-30T06:12:41,true,2,,2,RUE,ROBERT SCHUMAN,67800,HŒNHEIM,67204,672040398_B,1049852.2568126642,6846707.128685901,2008-01-01,A,,81.10Z,NAFRev2,N
038588406,00017,03858840600017,O,1982-05-22,,,2024-03-30T19:11:30,true,3,,,DOMAINE,DE L'ILE,67400,ILLKIRCH-GRAFFENSTADEN,67218,67218p7g0y2_B,1047088.0950397057,6835051.344701472,2008-01-01,A,,81.10Z,NAFRev2,N
038685426,00017,03868542600017,O,1980-09-28,01,2022,2025-01-31T02:48:38,true,4,,36,RUE,ETIENNE MARCEL,75002,PARIS,75102,751023392_B,651924.0103297862,6862975.6093920525,2008-01-01,A,,68.20B,NAFRev2,O
038697876,00019,03869787600019,O,2000-01-22,01,2022,2024-03-29T22:42:32,true,2,,9,AVENUE,DANIEL LESUEUR,75007,PARIS,75107,751072545_B,649924.0992569355,6861083.485896439,2008-01-01,A,,81.10Z,NAFRev2,O
038701751,00018,03870175100018,O,1981-02-27,01,2022,2024-03-30T13:11:44,true,2,,4,RUE,DE L'ARCADE,75008,PARIS,75108,751080411_B,650367.3794120937,6863637.03517628,2008-01-01,A,,81.10Z,NAFRev2,O
038703732,00016,03870373200016,O,1980-07-30,01,2022,2024-03-30T02:53:45,true,2,,80,RUE,BLANCHE,75009,PARIS,75109,751091009_B,650999.2590134601,6864875.326784507,2008-01-01,A,,81.10Z,NAFRev2,O
038704425,00016,03870442500016,O,2023-12-10,01,2022,2024-03-30T18:47:02,true,2,REP MR HAMON MICHEL,14,RUE,SAINTE-CECILE,75009,PARIS,75109,751098544_B,651999.7861231186,6863877.369665646,2008-01-01,A,,81.10Z,NAFRev2,O
038707709,00010,03870770900010,O,2013-03-22,01,2022,2024-03-30T18:18:16,true,2,,16,BOULEVARD,DE STRASBOURG,75010,PARIS,75110,751109100_B,652707.6101728948,6863603.9988567885,2008-01-01,A,,81.10Z,NAFRev2,O
038708152,00012,03870815200012,O,2004-10-31,01,2022,2024-03-30T08:59:03,true,2,P PAR,19,RUE,CAIL,75010,PARIS,75110,751101419_B,653053.0571497837,6864935.596823774,2008-01-01,A,,81.10Z,NAFRev2,O
038711487,00017,03871148700017,O,2012-03-02,,,2024-03-30T16:16:00,true,2,,18,AVENUE,PHILIPPE-AUGUSTE,75011,PARIS,75111,751117380_B,655598.3544317754,6861316.667202667,2008-01-01,A,,81.10Z,NAFRev2,O
038723276,00010,03872327600010,O,1985-03-04,01,2022,2024-03-30T08:09:16,true,2,,5,RUE,PONSCARME,75013,PARIS,75113,751137599_B,653613.1324303072,6858701.193223257,2008-01-01,A,,81.10Z,NAFRev2,O
038724084,00017,03872408400017,O,2015-12-10,01,2022,2024-03-30T06:06:04,true,2,RIS REP PAR M. LOULE,5,RUE,PAULIN MERY,75013,PARIS,75113,751137165_B,652553.3924930514,6859066.486639945,2008-01-01,A,,81.10Z,NAFRev2,O
038729315,00010,03872931500010,O,2011-10-07,,,2024-03-30T07:54:45,true,2,U PARIS 14 REP PAR,26,PLACE,DENFERT-ROCHEREAU,75014,PARIS,75114,751142691_B,650898.6477404877,6859517.8258473035,2008-01-01,A,,81.10Z,NAFRev2,O
038734273,00014,03873427300014,O,1981-01-17,,,2024-03-30T08:04:52,true,2,P PAR SARL SMV2,41,AVENUE,PIERRE GRENIER,92100,BOULOGNE-BILLANCOURT,92012,920127205_B,645070.8682363783,6859186.827666321,2008-01-01,A,,81.10Z,NAFRev2,O
038741799,00019,03874179900019,O,2021-08-05,,,2024-03-29T22:42:12,true,2,,23,BOULEVARD,DE MONTMORENCY,75016,PARIS,75116,751166516_B,645938.8083370394,6861811.2902604705,2008-01-01,A,,81.10Z,NAFRev2,N
038744074,00014,03874407400014,O,2011-03-31,,,2024-03-30T05:30:54,true,2,GOBE CLAUDINE REP PA,7,RUE,MARGUERITTE,75017,PARIS,75117,751176059_B,648773.9430103338,6864633.816610952,2008-01-01,A,,81.10Z,NAFRev2,N
038747663,00011,03874766300011,O,2018-03-11,01,2022,2024-03-30T03:15:18,true,2,,56,RUE,LAMARCK,75018,PARIS,75118,751185288_B,651715.3480401242,6865692.31618681,2008-01-01,A,,81.10Z,NAFRev2,O
038755328,00010,03875532800010,O,2006-10-19,,,2024-03-30T14:07:45,true,2,TANT 75020 PARIS REP,12,RUE,ROGER BACON,75017,PARIS,75117,751178306_B,647914.7088855385,6864975.531767335,2008-01-01,A,,81.10Z,NAFRev2,O
038757464,00011,03875746400011,O,2022-05-13,01,2022,2024-03-30T00:26:21,true,2,NEURS 75015 REP PAR,4,RUE,BORROMEE,75015,PARIS,75115,751151115_B,648959.738272205,6860438.388511495,2008-01-01,A,,81.10Z,NAFRev2,O
038762738,00011,03876273800011,O,1989-01-08,,,2024-03-30T03:15:15,true,2,HENIX ESPAGNOL,86,BOULEVARD,HAUSSMANN,75008,PARIS,75108,751084485_B,650442.3115821029,6864018.3679125365,2008-01-01,A,,81.10Z,NAFRev2,N
038763645,00017,03876364500017,O,1985-07-08,,,2024-03-30T02:26:22,true,2,RIS REP PAR,9,RUE,JACQUES KABLE,75018,PARIS,75118,751184794_B,653215.9424610749,6865307.581786236,2008-01-01,A,,81.10Z,NAFRev2,N
038774402,00010,03877440200010,O,1986-01-05,,,2024-03-30T07:54:26,true,2,,43,BOULEVARD,DU ROI,78000,VERSAILLES,78646,786462641_B,635995.6989420985,6857540.789402843,2008-01-01,A,,81.10Z,NAFRev2,N
038794863,00019,03879486300019,O,2023-07-27,,,2024-03-30T10:08:26,true,3,OFF REP PAR,83,RUE,JEAN JAURES,92170,VANVES,92075,920754740_B,648019.1920378271,6858609.326010754,2008-12-31,A,,81.10Z,NAFRev2,N
038798963,00013,03879896300013,O,2011-01-31,01,2022,2024-03-30T17:28:09,true,2,,46,RUE,DE CHEZY,92200,NEUILLY-SUR-SEINE,92051,920511470_B,646546.8180046044,6865544.899941371,2008-01-01,A,,81.10Z,NAFRev2,O
038802294,00017,03880229400017,O,1997-06-19,,,2024-03-29T22:50:38,true,2,92 SCEAUX REP PAR,2,AVENUE,DESFEUX,92100,BOULOGNE-BILLANCOURT,92012,920122560_B,644356.3687582612,6859374.449882922,2008-01-01,A,,81.10Z,NAFRev2,O
038802849,00018,03880284900018,O,1983-03-24,,,2024-03-30T14:02:40,true,2,,1,RUE,DES BOIS,92310,SEVRES,92072,920720200_B,641763.1067749884,6858243.580807754,2008-01-01,A,,81.10Z,NAFRev2,O
038809091,00010,03880909100010,O,1996-01-30,,,2024-03-30T02:26:45,true,2,,44,RUE,DES SAULES CLOUET,93100,MONTREUIL,93048,930488515_B,660020.1240193321,6864293.165424137,2008-01-01,A,,81.10Z,NAFRev2,O
038810784,00017,03881078400017,O,2014-08-26,,,2024-03-30T14:50:39,true,2,93 NOISY LE SEC REP,21,RUE,HENRI BARBUSSE,93130,NOISY-LE-SEC,93053,930534427_B,660152.8132633383,6865924.5627881605,2008-01-01,A,,81.10Z,NAFRev2,O
038820171,00015,03882017100015,O,2003-11-19,,,2024-03-30T05:44:11,true,2,,5,RUE,DE LA RENARDIERE,94120,FONTENAY-SOUS-BOIS,94033,940338140_B,659871.6737993921,6861391.689900069,2008-01-01,A,,81.10Z,NAFRev2,N
038831905,00013,03883190500013,O,1996-06-06,,,2024-03-30T15:54:27,true,3,,32,AVENUE,DU CHATEAU,94300,VINCENNES,94080,940801440_B,658695.215238924,6861023.665870756,2016-09-30,A,,81.10Z,NAFRev2,N
038844148,00015,03884414800015,O,2020-07-11,01,2022,2024-03-30T08:15:08,true,2,,2,ALLEE,DES BOUTONS D’OR,93360,NEUILLY-PLAISANCE,93049,930490123_B,664419.7837697258,6862193.173922308,2008-01-01,A,,81.10Z,NAFRev2,O
038851200,00014,03885120000014,O,2019-05-02,01,2022,2024-03-30T07:03:01,true,2,,48,RUE,DE L’ALMA,92600,ASNIERES-SUR-SEINE,92004,920040060_B,647809.7680345488,6868765.971469203,2008-01-01,A,,81.10Z,NAFRev2,O
038867198,00012,03886719800012,O,2017-09-28,02,2022,2024-03-30T03:48:18,true,2,1 BOUSSY SAINT ANTOI,5,AVENUE,GAMBETTA,94100,SAINT-MAUR-DES-FOSSES,94068,940684120_B,662315.836451803,6855869.599945289,2008-01-01,A,,81.10Z,NAFRev2,O
038875654,00014,03887565400014,O,2012-09-15,,,2024-03-30T15:41:03,true,2,2-2B,2,AVENUE,JEANNE D'ARC,94110,ARCUEIL,94003,940034750_B,650927.3135677904,6856720.238353102,2008-01-01,A,,81.10Z,NAFRev2,O
038877213,00017,03887721300017,O,1988-01-06,,,2024-03-30T08:39:58,true,3,,31,RUE,DU GENERAL LECLERC,78000,VERSAILLES,78646,786461145_B,635888.9768494933,6855785.280303525,2020-07-31,A,,81.10Z,NAFRev2,N
038897476,00016,03889747600016,O,2020-07-12,,,2024-03-30T06:33:29,true,2,ER,2,AVENUE,MARGUERITE,92100,BOULOGNE-BILLANCOURT,92012,920126170_B,644757.2547825647,6860905.263005063,2008-01-01,A,,81.10Z,NAFRev2,N
038900668,00013,03890066800013,O,2024-02-07,,,2024-03-30T03:28:44,true,3,Y REP PAR MR FICADIE,51,RUE,DES RUELLES,91300,MASSY,91377,913774210_B,645287.2868543781,6847964.689383337,2008-01-01,A,,81.10Z,NAFRev2,N
038902938,00018,03890293800018,O,1994-08-22,01,2022,2024-03-30T05:14:47,true,2,PHILIPPINES 94 CRET,1,RUE,DE TEHERAN,75008,PARIS,75108,751089185_B,649588.5023493319,6864153.617972774,2008-01-01,A,,81.10Z,NAFRev2,O
038912267,00010,03891226700010,O,1982-10-01,01,2022,2024-03-30T03:00:39,true,2,,10,RUE,DE LA CONCORDE,92700,COLOMBES,92025,920251650_B,645485.9791017206,6869615.550000512,2008-01-01,A,,81.10Z,NAFRev2,O
038916706,00013,03891670600013,O,2021-02-15,,,2024-03-30T17:52:42,true,3,S 92 ASNIERES REP PA,19,RUE,BERNARD ET MAZOYER,93300,AUBERVILLIERS,93001,930010637_B,654782.9846867963,6868221.320659634,2008-01-01,A,,81.10Z,NAFRev2,O
038927513,00010,03892751300010,O,2018-06-02,,,2024-03-30T07:58:02,true,2,MANDE REP PAR,21,RUE,PLISSON,94160,SAINT-MANDE,94067,940677155_B,657204.0240363425,6861060.507354305,2008-01-01,A,,81.10Z,NAFRev2,N
038929949,00014,03892994900014,O,2014-08-17,,,2024-03-30T13:48:16,true,2,,220,AVENUE,DU GENERAL DE GAULLE,94170,LE PERREUX-SUR-MARNE,94058,940584135_B,663113.8885191598,6861026.211803178,2008-01-01,A,,81.10Z,NAFRev2,O
038933305,00013,03893330500013,O,1984-01-11,01,2022,2024-03-30T06:34:27,true,2,,144,RUE,PERRONET,92200,NEUILLY-SUR-SEINE,92051,920517136_B,646208.3976935642,6865727.738175669,2008-01-01,A,,81.10Z,NAFRev2,O
038936332,00014,03893633200014,O,2009-05-27,01,2022,2024-03-30T16:44:19,true,2,,31,RUE,MARTIN LEVASSEUR,93400,SAINT-OUEN-SUR-SEINE,93070,930706149_B,650639.0666517253,6867229.877861418,2008-01-01,A,,81.10Z,NAFRev2,O
038939112,00017,03893911200017,O,1988-07-26,,,2024-03-30T03:14:52,true,2,REUIL REP PAR,29,RUE,DE LA SOLIDARITE,93100,MONTREUIL,93048,930488556_B,658956.6762764937,6861590.692866327,2008-01-01,A,,81.10Z,NAFRev2,N
038939518,00015,03893951800015,O,2008-09-19,,,2024-03-30T07:57:01,true,2,S 78400 CHATOU,55,AVENUE,EMILE THIEBAUT,78110,LE VESINET,78650,786500290_B,636482.3307042144,6865918.235862738,2008-01-01,A,,81.10Z,NAFRev2,N
038939831,00012,03893983100012,O,1985-10-16,,,2024-03-30T11:14:39,true,2,ES,16,RUE,DE LA CHANCELLERIE,78000,VERSAILLES,78646,786460500_B,635668.4132353665,6856152.66885913,2008-01-01,A,,81.10Z,NAFRev2,O
038942967,00019,03894296700019,O,1980-02-19,,,2024-03-30T17:49:45,true,2,DE GAULLE 95 MONTMOR,42,AVENUE,DU GENERAL LECLERC,95250,BEAUCHAMP,95051,950510360_B,641543.5961473181,6879244.961462388,2008-01-01,A,,81.10Z,NAFRev2,O
038943536,00011,03894353600011,O,2013-11-20,,,2024-03-30T04:10:36,true,4,HY REP PAR SA CABINE,73,RUE,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,92044,920445170_B,647841.8990860798,6865962.442975301,2008-01-01,A,,81.10Z,NAFRev2,O
038943718,00015,03894371800015,O,1990-07-12,,,2024-03-30T18:01:39,true,3,,81,RUE,DU PDT WILSON,92300,LEVALLOIS PERRET,92044,920447170_C,,,2008-03-31,A,,81.10Z,NAFRev2,N
038948949,00011,03894894900011,O,2014-06-10,01,2022,2024-03-30T13:48:56,true,2,,15,RUE,JACQUES DULUD,92200,NEUILLY-SUR-SEINE,92051,920514710_B,646640.1909188541,6864703.4591130065,2008-01-01,A,,81.10Z,NAFRev2,O
038950432,00013,03895043200013,O,2021-04-12,,,2024-03-30T08:04:35,true,2,LES MOULINEAUX REP P,4,BOULEVARD,PASTEUR,75015,PARIS,75115,751157089_B,649413.3492933054,6860742.985391792,2008-01-01,A,,81.10Z,NAFRev2,O
038958120,00016,03895812000016,O,2003-04-21,NN,2022,2024-03-30T04:24:24,true,4,,73,RUE,AMPERE,75017,PARIS,75117,751170297_B,648666.6712458475,6865249.491076048,2024-01-31,A,,81.10Z,NAFRev2,N
038963211,00016,03896321100016,O,2019-02-07,,,2024-03-30T09:10:12,true,3,RIS REP PAR,14,AVENUE,RICHERAND,75010,PARIS,75110,751108220_B,653525.5726758859,6863773.630007381,2008-01-01,A,,81.10Z,NAFRev2,O
038968160,00010,03896816000010,O,1990-04-12,01,2022,2024-03-30T11:59:01,true,2,,104,AVENUE,DAUMESNIL,75012,PARIS,75112,751122584_B,654797.3885474674,6860492.438180539,2008-01-01,A,,81.10Z,NAFRev2,O
038974978,00017,03897497800017,O,1993-12-30,01,2022,2024-03-30T05:33:12,true,2,,26,RUE,DES MARRONNIERS,75016,PARIS,75116,751166118_B,646844.648122116,6861918.778678188,2008-01-01,A,,81.10Z,NAFRev2,O
038975207,00010,03897520700010,O,1980-06-18,,,2024-03-30T06:54:48,true,2,,3,VILLA,DE GRENELLE,75015,PARIS,75115,751154315_B,648167.3015084895,6861238.04386287,2008-01-01,A,,81.10Z,NAFRev2,O
038975793,00019,03897579300019,O,1981-06-06,01,2022,2024-03-29T23:01:13,true,2,,58,RUE,DE LISBONNE,75008,PARIS,75108,751085708_B,649292.2453780716,6864388.614967794,2008-01-01,A,,81.10Z,NAFRev2,O
038985495,00019,03898549500019,O,1998-06-28,01,2022,2024-03-30T08:47:43,true,2,ARIS REP PAR,11,RUE,DE MONTREUIL,78000,VERSAILLES,78646,786462000_B,637038.4074175903,6856483.454356993,2008-01-01,A,,81.10Z,NAFRev2,O
