siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
013875737,00010,01387573700010,O,2002-02-23,,,2024-03-30T03:33:55,true,3,,1,AV,DU 44 EME RI,39000,LONS LE SAUNIER,39300,393000850_C,,,2008-01-01,A,,81.10Z,NAFRev2,O
014285944,00014,01428594400014,O,2021-12-03,,,2024-03-30T13:23:50,true,2,,26,RUE,FRUCTIDOR,71100,CHALON-SUR-SAONE,71076,710762960_B,841313.2295201798,6633058.955761864,2008-01-01,A,,81.10Z,NAFRev2,N
014516298,00016,01451629800016,O,1980-07-10,,,2024-03-29T23:24:09,true,4,,7,RUE,DE BRASSE,90000,BELFORT,90010,900100560_B,989508.364935836,6734105.1264187,2016-11-18,A,,81.10Z,NAFRev2,N
014518963,00013,01451896300013,O,2021-11-17,,,2025-02-02T02:38:51,true,2,,20,RUE,LEON GAMBETTA,90000,BELFORT,90010,900101630_B,989684.946546519,6732915.4613253875,2008-01-01,A,,81.10Z,NAFRev2,N
014729305,00012,01472930500012,O,1999-10-16,01,2022,2024-03-30T06:26:04,true,4,,16,RUE,NICOLAS LARBAUD,03200,VICHY,03310,033102245_B,732732.1779990494,6558690.46379362,2015-07-01,A,,81.10Z,NAFRev2,O
014731087,00012,01473108700012,O,1981-08-02,01,2022,2024-03-30T06:38:22,true,2,,,AVENUE,DU 8 MAI 1945,03100,MONTLUCON,03185,031852040_B,670182.7749140364,6582722.747057418,2008-01-01,A,,81.10Z,NAFRev2,O
014853709,00013,01485370900013,O,2012-06-29,01,2022,2024-03-30T18:12:53,true,2,,42,AVENUE,DES PRADES,15000,AURILLAC,15014,150141961_B,655472.0393145655,6424238.406604044,2008-01-01,A,,81.10Z,NAFRev2,O
015851793,00040,01585179300040,O,2009-10-14,11,2022,2025-02-11T02:16:21,false,2,,19,RUE,FRANCOIS MITTERRAND,21120,IS-SUR-TILLE,21317,213170770_B,858961.791388208,6716282.450941561,2008-01-01,A,DORAS,46.73A,NAFRev2,O
015851793,00313,01585179300313,O,2005-12-25,11,2022,2025-02-11T02:22:02,false,4,DORAS ZAC DE LA PRUSSE,9,RUE,DU CHAMP DU MOULIN,25200,BETHONCOURT,25057,250570102_B,985815.5169471395,6720695.738490979,2021-01-01,A,DORAS,46.73A,NAFRev2,O
017341652,00158,01734165200158,O,2017-07-17,,,2024-03-30T15:20:28,true,2,,30,RUE,DU MOULIN,21410,FLEUREY-SUR-OUCHE,21273,212730640_B,840654.0365837337,6691966.908192524,2022-05-24,A,,68.20B,NAFRev2,N
017408352,00015,01740835200015,O,2023-03-28,,,2024-03-30T03:23:26,true,2,CABINET JACQUES TARDIEU,9,BOULEVARD,DANIELLE CASANOVA,34200,SETE,34301,343010480_B,756277.3172432483,6256587.143517639,2008-01-01,A,,81.10Z,NAFRev2,N
017409541,00012,01740954100012,O,1992-07-13,,,2024-03-30T09:23:02,true,3,IC ST LOUP 50 A,72,AVENUE,DE LOUISVILLE,34080,MONTPELLIER,34172,341723347_B,765851.6417660092,6280681.097347646,2012-03-31,A,,81.10Z,NAFRev2,N
019562784,00017,01956278400017,O,2017-05-17,,,2025-01-30T02:49:44,true,3,IMMEUBLE PLEIN JOUR,57,AVENUE,D'EMBRUN,05000,GAP,05061,050610800_B,946306.9367842462,6390395.633663373,2008-01-01,A,,81.10Z,NAFRev2,N
019764992,00012,01976499200012,O,1998-10-08,,,2024-03-30T07:52:57,true,3,,16,RUE,PARMENTIER,06100,NICE,06088,060884805_B,1043235.6781678316,6299801.070204385,2008-01-01,A,,81.10Z,NAFRev2,N
019771591,00013,01977159100013,O,2022-04-25,01,2022,2024-03-30T05:43:28,true,6,,30,RUE,BERLIOZ,06000,NICE,06088,060880790_B,1043269.0250597036,6298421.042949735,2022-09-01,A,,81.10Z,NAFRev2,O
019784776,00015,01978477600015,O,2018-11-05,,,2024-03-30T01:11:59,true,3,,55,PROMENADE,DE LA PLAGE,06800,CAGNES-SUR-MER,06027,060272650_B,1035736.46739939,6292978.1667550085,2011-09-30,A,,81.10Z,NAFRev2,N
019788611,00010,01978861100010,O,2012-04-17,,,2024-03-30T11:21:25,true,2,,5,PLACE,GENERAL GOIRAN,06100,NICE,06088,060882840_B,1042246.7167331066,6300977.521026556,2008-01-01,A,,81.10Z,NAFRev2,N
019808443,00014,01980844300014,O,1997-11-26,,,2024-03-29T22:55:20,true,2,,,AVENUE,DES ECOLES,06110,LE CANNET,06030,060300515_B,1023600.5035303449,6282856.872347303,2008-01-01,A,,81.10Z,NAFRev2,N
019905298,00014,01990529800014,O,1992-11-14,,,2024-03-29T22:59:25,true,2,,6,RUE,CHABRIER,06300,NICE,06088,060881275_B,1045777.199037794,6299150.29606268,2008-01-01,A,,81.10Z,NAFRev2,O
021502331,00016,02150233100016,O,2021-06-16,,,2024-03-30T17:16:26,true,3,,7,RUE,COLBERT,13002,MARSEILLE,13202,132022384_B,892599.4357392375,6247366.400165633,2010-02-28,A,,81.10Z,NAFRev2,N
021503362,00010,02150336200010,O,1985-05-16,,,2024-03-30T09:28:35,true,3,,6,BOULEVARD,DE LA BLANCARDE,13004,MARSEILLE,13204,132041213_B,894588.0049928643,6247781.476281774,2020-08-31,A,,81.10Z,NAFRev2,N
021504469,00012,02150446900012,O,2011-05-28,,,2024-03-29T23:57:04,true,4,MR MURAT JEAN MARIUS,159,BOULEVARD,MICHELET,13009,MARSEILLE,13209,132096045_B,894638.9186918018,6243538.0787306,2017-12-31,A,,81.10Z,NAFRev2,N
021509278,00012,02150927800012,O,2008-07-26,,,2024-03-22T15:40:57,true,2,PRO LE FAUCON,2,RUE,JOLIOT CURIE LE FAUCO,13180,GIGNAC-LA-NERTHE,13043,,,,2008-01-01,A,,81.10Z,NAFRev2,N
021514435,00011,02151443500011,O,1997-04-13,01,2022,2024-03-30T08:01:51,true,4,PRO 350 AV DU PRADO,350,AVENUE,DU PRADO,13008,MARSEILLE,13208,132087515_B,894011.7567422885,6244261.120798898,2008-12-31,A,,81.10Z,NAFRev2,O
021520671,00013,02152067100013,O,1998-12-01,,,2024-03-30T17:46:35,true,3,,1,BD,C ET J BARTHELEMY,13190,ALLAUCH,13002,130020620_C,,,2015-07-18,A,,81.10Z,NAFRev2,N
021523212,00013,02152321200013,O,2006-10-18,,,2024-03-22T15:40:57,true,7,,,,ANCIEN CHE DE FOURQUES,13104,ARLES,13004,,,,2013-12-31,A,,81.10Z,NAFRev2,N
024038200,00028,02403820000028,O,1998-09-24,,,2025-01-15T02:54:05,true,1,,,QUA,GNAMBOTITI,97640,SADA,97616,97616A180_C,,,2011-01-10,A,,47.71Z,NAFRev2,N
024050809,00011,02405080900011,O,1997-08-22,,,2024-03-22T15:40:57,true,2,,,QUA,MGOMBANI,97650,BANDRABOUA,97602,,,,2008-01-01,A,,49.32Z,NAFRev2,N
024061509,00030,02406150900030,O,1985-11-14,,,2024-03-30T17:03:28,true,1,,1,RUE,MARTIN FLACOURT,97438,SAINTE-MARIE,97418,974180100_B,349493.5595111507,7687980.063301172,2016-10-06,A,,68.10Z,NAFRev2,N
024069254,00027,02406925400027,O,1996-07-24,,,2025-02-09T02:13:52,true,2,,,,QUARTIER MJIHARI,97630,ACOUA,97601,,,,2016-12-30,A,,45.32Z,NAFRev2,O
024074536,00012,02407453600012,O,2007-03-17,,,2024-03-22T15:40:57,true,2,,15,RUE,SIMBA-BE,97650,M'TSANGAMOUJI,97613,,,,2008-01-01,A,,47.11B,NAFRev2,N
024076382,00019,02407638200019,O,2021-10-27,,,2025-02-13T10:58:33,true,2,,,,ZI KAWENI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,,70.22Z,NAFRev2,N
024077554,00012,02407755400012,O,1982-03-20,,,2025-01-24T02:19:17,true,3,,,RTE,NATIONALE -MRAMADOUDOU,97620,CHIRONGUI,97606,,,,2018-02-15,A,,47.11B,NAFRev2,N
024084097,00013,02408409700013,O,1986-01-13,,,2025-02-12T02:25:30,true,2,M'TZAMBORO,1068,ROUTE,DEPARTEMENTALE,97630,MTSAMBORO,97612,9761290e9_B,507316.09164224385,8595972.803978307,2008-01-01,A,,49.32Z,NAFRev2,N
024085011,00013,02408501100013,O,2003-07-08,,,2024-03-22T15:40:57,true,2,,3,RUE,SOLIDARITE MBOUYOUJOU -LABATTOIR,97615,PAMANDZI,97615,,,,2008-01-01,A,,47.11B,NAFRev2,N
024085425,00023,02408542500023,O,2007-01-20,,,2024-03-22T15:40:57,false,1,,,,QUARTIER MGOMBANI,97650,BANDRABOUA,97602,,,,2014-05-07,A,,01.22Z,NAFRev2,N
035086149,00016,03508614900016,O,2012-06-21,,,2024-03-30T08:15:18,true,3,,,AVENUE,DE L’ISLE,31800,SAINT-GAUDENS,31483,314830760_B,514814.7946667123,6226482.33248614,2016-12-31,A,,81.10Z,NAFRev2,N
035155035,00013,03515503500013,O,1987-12-21,,,2024-03-30T14:40:08,true,3,,51,RUE,BETEILLE,12000,RODEZ,12202,122020190_B,666053.8972774488,6361795.552727275,2009-09-30,A,,81.10Z,NAFRev2,N
035164649,00010,03516464900010,O,2017-06-14,,,2024-03-30T03:20:28,true,4,,11,RUE,LAPEYROUSE,31000,TOULOUSE,31555,315555012_B,574558.662821907,6279611.560910952,2008-01-01,A,,81.10Z,NAFRev2,O
035204676,00015,03520467600015,O,2012-03-23,,,2024-03-30T17:30:01,true,2,,13,RUE,D'ALSACE LORRAINE,31000,TOULOUSE,31555,315550224_B,574459.2321534383,6279201.664089658,2008-01-01,A,,81.10Z,NAFRev2,N
035279371,00013,03527937100013,O,1980-05-10,01,2022,2025-01-27T02:22:45,true,3,,6,RUE,HENRI IV,32000,AUCH,32013,320132125_B,504965.89830480015,6285086.986237219,2008-12-31,A,,81.10Z,NAFRev2,O
035720523,00014,03572052300014,O,1985-09-03,,,2025-01-14T02:13:21,true,3,,94,AV,DOCTEUR MAURICE DONAT,06800,CAGNES-SUR-MER,06027,,,,2008-01-01,A,,64.20Z,NAFRev2,N
036020626,00010,03602062600010,O,2001-05-27,,,2024-03-30T09:24:10,true,7,,,RTE,DU BORD DE MER,06270,VILLENEUVE-LOUBET,06161,061610125_C,,,2017-12-31,A,,68.20B,NAFRev2,N
038159521,00012,03815952100012,O,1999-04-09,,,2024-03-30T09:32:48,true,4,,14,RUE,CAUCHOISE,76000,ROUEN,76540,765401510_B,561302.7755034122,6928838.3417834435,2012-04-30,A,,81.10Z,NAFRev2,N
038649372,00018,03864937200018,O,1980-04-08,,,2024-03-29T23:52:07,true,3,,25,RUE,THIERS,88000,EPINAL,88160,881602300_B,956502.2898660676,6791103.156456485,2008-01-01,A,,81.10Z,NAFRev2,N
038683801,00013,03868380100013,O,2015-07-09,,,2024-03-30T17:57:19,true,3,PARIS 1 REP PAR SAR,7,RUE,DU VINGT-NEUF JUILLET,75001,PARIS,75101,751019864_B,650885.2098630909,6862997.779251517,2008-01-01,A,,81.10Z,NAFRev2,N
038684734,00015,03868473400015,O,2025-03-21,,,2024-03-30T03:16:15,true,2,,73,QUAI,D'ORSAY,75007,PARIS,75107,751076952_B,649024.0386880831,6862690.934004223,2008-01-01,A,,81.10Z,NAFRev2,O
038687695,00015,03868769500015,O,2008-09-19,,,2024-03-30T10:15:08,true,2,,4,RUE,DU BOURG L'ABBE,75003,PARIS,75103,751031200_B,652482.4822426647,6862853.1297590295,2008-01-01,A,,81.10Z,NAFRev2,N
038697090,00017,03869709000017,O,1987-04-29,,,2024-03-30T02:09:47,true,3,,73,QUAI,D'ORSAY,75007,PARIS,75107,751076952_B,649024.0386880831,6862690.934004223,2022-07-31,A,,81.10Z,NAFRev2,N
038708434,00014,03870843400014,O,2021-05-21,,,2024-03-30T08:00:22,true,3,AGENCE SAINT BERNAR,77,BOULEVARD,DE SEBASTOPOL,75002,PARIS,75102,751028894_B,652394.2644471487,6862867.086815955,2015-12-31,A,,81.10Z,NAFRev2,N
038711784,00017,03871178400017,O,2024-05-16,,,2024-03-30T14:40:32,true,3,RIS REP PAR,40,AVENUE,PARMENTIER,75011,PARIS,75111,751117067_B,654348.9564993809,6862561.790230901,2014-12-31,A,,81.10Z,NAFRev2,N
038719548,00018,03871954800018,O,1981-01-28,,,2024-03-30T10:25:15,true,2,ARIS REP PAR,37,RUE,DE COTTE,75012,PARIS,75112,751122367_B,654384.1604311962,6861348.560752466,2008-01-01,A,,81.10Z,NAFRev2,N
038720710,00011,03872071000011,O,1987-01-29,,,2024-03-30T17:57:16,true,2,,15,RUE,EDOUARD ROBERT,75012,PARIS,75112,751123158_B,655872.1889679008,6859846.775478322,2008-01-01,A,,81.10Z,NAFRev2,O
038736708,00017,03873670800017,O,2025-12-06,,,2024-03-30T17:53:16,true,3,,25,BOULEVARD,JULES SANDEAU,75016,PARIS,75116,751165101_B,646608.5217879436,6862755.505597662,2018-11-30,A,,81.10Z,NAFRev2,N
038737821,00017,03873782100017,O,1998-09-27,,,2024-03-30T16:33:09,true,3,,4,RUE,COROT,75016,PARIS,75116,751162341_B,646437.5013931153,6861033.26830138,2008-01-01,A,,81.10Z,NAFRev2,O
038738241,00017,03873824100017,O,2018-01-02,00,2022,2024-03-30T11:48:26,true,2,75116 PARIS REP PAR,17,AVENUE,RAYMOND POINCARE,75016,PARIS,75116,751168059_B,647652.4607664793,6862972.715244432,2008-01-01,A,,81.10Z,NAFRev2,O
038741286,00017,03874128600017,O,1986-05-20,,,2024-03-30T01:43:13,true,2,P PAR,12,RUE,CLAUDE POUILLET,75017,PARIS,75117,751172082_B,649782.8192247255,6865085.466485787,2008-01-01,A,,81.10Z,NAFRev2,N
038745709,00014,03874570900014,O,2013-03-22,,,2024-03-30T17:56:44,true,3,RIS REP PAR,53,BOULEVARD,DE STRASBOURG,75010,PARIS,75110,751109100_B,652756.3391447122,6863822.332036177,2008-01-01,A,,81.10Z,NAFRev2,N
038752234,00013,03875223400013,O,1995-11-21,,,2024-03-30T02:06:04,true,2,RIS REP PAR,12,RUE,CLAUDE POUILLET,75017,PARIS,75117,751172082_B,649782.8192247255,6865085.466485787,2008-01-01,A,,81.10Z,NAFRev2,N
038757837,00018,03875783700018,O,2006-10-18,,,2024-03-30T11:09:46,true,2,,2,RUE,PAUL BESNARD,92130,ISSY-LES-MOULINEAUX,92040,920407120_B,644883.6819488917,6857876.03700995,2008-01-01,A,,81.10Z,NAFRev2,N
038759171,00010,03875917100010,O,2000-12-23,02,2022,2024-03-30T05:20:48,true,2,,29,RUE,DE REMUSAT,75016,PARIS,75116,751168122_B,646454.8949475534,6861136.522488257,2008-01-01,A,,81.10Z,NAFRev2,O
038761474,00014,03876147400014,O,2012-08-10,,,2024-03-30T06:11:43,true,3,,40,RUE,DES FONDS HUGUENOTS,92420,VAUCRESSON,92076,920760290_B,637561.4094658061,6860325.03101348,2010-12-31,A,,81.10Z,NAFRev2,N
038766531,00016,03876653100016,O,1999-08-21,,,2024-03-30T03:53:05,true,2,,13,PLACE,KOSSUTH,75009,PARIS,75109,751095160_B,651604.0397859452,6864175.011242609,2008-01-01,A,,81.10Z,NAFRev2,N
038767125,00016,03876712500016,O,2013-02-27,,,2024-03-30T04:19:55,true,3,,99,RUE,VICTOR HUGO,14800,DEAUVILLE,14220,142200730_B,487160.0768675582,6921486.6872480055,2008-01-01,A,,81.10Z,NAFRev2,N
038769196,00015,03876919600015,O,2020-09-18,NN,2022,2025-02-04T02:37:43,true,2,,11,RESIDENCE,DU PARC DU CHATEAU,78430,LOUVECIENNES,78350,783500535_B,635234.0878645488,6862815.796936668,2008-01-01,A,,81.10Z,NAFRev2,O
038777256,00017,03877725600017,O,1993-02-22,01,2022,2024-03-30T04:30:34,true,2,,6,RUE,DE BRESSAULT,91150,ETAMPES,91223,912230590_B,637040.5029689559,6814325.1602393,2008-01-01,A,,81.10Z,NAFRev2,O
038777439,00019,03877743900019,O,1989-07-31,,,2024-03-30T07:30:53,true,2,PAR,127,RUE,FERAY,91100,CORBEIL-ESSONNES,91174,911741700_B,660767.788583346,6833978.102219377,2008-01-01,A,,81.10Z,NAFRev2,N
038780433,00017,03878043300017,O,1999-03-29,01,2022,2024-03-30T07:35:33,true,2,RES LES ERABLES 2,2,RUE,DE BOUGAINVILLE,91170,VIRY-CHATILLON,91687,916870450_B,652881.8540803195,6840548.239197388,2008-01-01,A,,81.10Z,NAFRev2,O
038788451,00011,03878845100011,O,2010-04-15,,,2024-03-30T15:37:43,true,2,,111,RUE,DU CHEMIN VERT,75011,PARIS,75111,751111966_B,654654.261753928,6862554.499623965,2008-01-01,A,,81.10Z,NAFRev2,N
038789061,00017,03878906100017,O,1980-04-30,,,2024-03-30T14:41:42,true,3,,52,RUE,DE NEUILLY,92110,CLICHY,92024,920246630_B,648815.4343087145,6867086.583424354,2008-01-01,A,SYNDICAT DE NEUILLY,81.10Z,NAFRev2,O
038791281,00017,03879128100017,O,1989-01-03,,,2024-03-30T02:05:14,true,3,AUX ROSES 92 REP PA,56,AVENUE,PAUL LANGEVIN,92260,FONTENAY-AUX-ROSES,92032,920327131_B,647477.8269969019,6853934.033447943,2012-01-01,A,,81.10Z,NAFRev2,N
038795167,00014,03879516700014,O,1983-06-03,,,2024-03-30T12:04:48,true,3,OFF REP PAR,2,AVENUE,DU MARECHAL LECLERC,92240,MALAKOFF,92046,920466127_B,649254.2271110232,6858008.822510444,2008-01-01,A,,81.10Z,NAFRev2,N
038797270,00014,03879727000014,O,2008-07-17,,,2024-03-30T07:43:23,true,3,OUGE REP PAR,62,RUE,LOUIS ROLLAND,92120,MONTROUGE,92049,920495170_B,650060.5971954234,6857657.670891194,2008-01-01,A,,81.10Z,NAFRev2,N
038797288,00016,03879728800016,O,2014-10-09,,,2024-03-30T02:17:16,true,2,92 MONTROUGE REP PAR,5,RUE,BLANCHE,75009,PARIS,75109,751091009_B,651004.9880971836,6864373.537936631,2008-01-01,A,,81.10Z,NAFRev2,N
038804100,00014,03880410000014,O,1993-12-25,01,2022,2024-05-08T05:31:59,true,2,LE 92 VILLE D AVRAY,35,AVENUE,DU GENERAL LECLERC,92100,BOULOGNE-BILLANCOURT,92012,920124135_B,644068.1146581501,6859347.534485149,2008-01-01,A,,81.10Z,NAFRev2,O
038804571,00024,03880457100024,O,2009-05-18,,,2024-03-30T14:32:06,true,3,,55,RUE,DU MOUTIER,93300,AUBERVILLIERS,93001,930016185_B,654418.825549369,6868554.1203306215,2008-02-24,A,,81.10Z,NAFRev2,O
038829818,00012,03882981800012,O,1986-04-22,,,2024-03-29T22:52:43,true,3,4 VILLENEUVE S G REP,12,PLACE,PIERRE SEMARD,94190,VILLENEUVE-SAINT-GEORGES,94078,940781460_B,659336.0787013663,6847843.883647603,2016-12-31,A,,81.10Z,NAFRev2,N
038835955,00014,03883595500014,O,2012-03-04,,,2024-03-30T11:03:32,true,2,,55,ROUTE,DE PARMAIN,95690,NESLES-LA-VALLEE,95446,954460640_B,640507.8780043444,6891672.773778349,2008-01-01,A,,81.10Z,NAFRev2,N
038861829,00018,03886182900018,O,2001-08-16,,,2024-03-30T16:16:54,true,2,,29,RUE,EUGENE CARON,92400,COURBEVOIE,92026,920263180_B,644639.5656033184,6866633.824605232,2008-01-01,A,,81.10Z,NAFRev2,O
038862181,00013,03886218100013,O,2018-07-11,,,2024-03-30T04:40:02,true,3,,4,RUE,DE L'EGLISE,94300,VINCENNES,94080,940803116_B,658701.834397806,6860984.477364514,2009-06-30,A,,81.10Z,NAFRev2,N
038864856,00018,03886485600018,O,1980-09-05,01,2022,2024-03-30T04:53:14,true,2,,58,BOULEVARD,DU GENERAL LECLERC,92200,NEUILLY-SUR-SEINE,92051,920514145_B,646219.6283042141,6866115.733303316,2008-01-01,A,,81.10Z,NAFRev2,O
038865713,00010,03886571300010,O,2009-04-21,,,2024-03-30T17:14:36,true,2,UX REP PAR,150,RUE,JEAN JAURES,92800,PUTEAUX,92062,920624740_B,644072.2716770751,6864771.949013982,2008-01-01,A,,81.10Z,NAFRev2,N
038867644,00015,03886764400015,O,1992-07-26,02,2022,2024-03-30T02:38:27,true,2,,,AVENUE,DU GENERAL DE GAULLE,94000,CRETEIL,94028,940284138_B,659452.1948026303,6855268.573327696,2008-01-01,A,,81.10Z,NAFRev2,O
038871323,00010,03887132300010,O,1997-09-25,,,2024-03-30T14:36:31,true,3,NAY AUX ROSES REP PA,14,RUE,DE MILAN,75009,PARIS,75109,751096358_B,650714.233397593,6864527.79473176,2008-01-01,A,,81.10Z,NAFRev2,N
038875712,00010,03887571200010,O,1998-11-13,,,2024-03-30T17:10:38,true,2,,70,RUE,ARISTIDE BRIAND,78130,LES MUREAUX,78440,784400050_B,620324.0321582489,6876926.381903938,2008-01-01,A,,81.10Z,NAFRev2,N
038876827,00015,03887682700015,O,2001-01-09,00,2022,2025-02-12T05:20:47,true,4,RESIDENCE ALICE,1,RUE,JEAN MACE,94120,FONTENAY-SOUS-BOIS,94033,940334737_B,661941.3826671429,6861808.280722169,2025-02-01,A,,81.10Z,NAFRev2,O
038876884,00016,03887688400016,O,1986-02-23,01,2022,2024-03-30T18:48:00,true,2,,97,AVENUE,ACHILLE PERETTI,92200,NEUILLY-SUR-SEINE,92051,920510015_B,646630.907416066,6865080.853979292,2008-01-01,A,,81.10Z,NAFRev2,O
038878054,00022,03887805400022,O,2008-02-11,01,2022,2024-03-22T15:40:57,true,3,,4,RUE,DU PRIEURE,78100,SAINT-GERMAIN-EN-LAYE,78551,,,,2008-01-01,A,,81.10Z,NAFRev2,O
038878062,00017,03887806200017,O,1992-10-05,,,2024-03-30T14:56:17,true,2,CYR L'ECOLE REP PAR,31,RUE,DE L'UNION,78210,SAINT-CYR-L'ECOLE,78545,785450590_B,631433.8059109624,6855073.429331873,2008-01-01,A,,81.10Z,NAFRev2,O
038885331,00017,03888533100017,O,2009-03-12,,,2024-03-30T16:30:04,true,3,3 LES LILAS REP PAR,29,RUE,DES BRUYERES,93260,LES LILAS,93045,930450670_B,657020.705572322,6864304.529202386,2021-06-30,A,,81.10Z,NAFRev2,N
038891321,00010,03889132100010,O,1984-12-06,,,2025-02-17T02:22:19,true,3,,97,RUE,HOUDAN,92330,SCEAUX,92071,920714460_B,647539.4831677942,6853430.887320905,2018-05-31,A,,81.10Z,NAFRev2,N
038897062,00014,03889706200014,O,2021-02-27,,,2025-02-08T02:15:20,true,4,,66,AVENUE,MAURICE THOREZ,94200,IVRY-SUR-SEINE,94041,940416145_B,654267.1992750021,6857489.197407576,2018-02-28,A,,81.10Z,NAFRev2,N
038900270,00018,03890027000018,O,1986-02-19,01,2022,2024-03-30T07:34:42,true,2,,94,RUE,DU 11 NOVEMBRE 1918,94700,MAISONS-ALFORT,94046,940466900_B,658516.5009609393,6856497.305690491,2008-01-01,A,,81.10Z,NAFRev2,O
038911467,00017,03891146700017,O,1981-05-02,,,2024-03-30T00:25:30,true,3,SEC REP PAR,118,ALLEE,JULES AUFFRET,93320,LES PAVILLONS-SOUS-BOIS,93057,930574770_B,664232.2763864929,6867909.004910424,2018-05-31,A,,81.10Z,NAFRev2,N
038912093,00010,03891209300010,O,1985-12-01,01,2022,2024-03-30T01:50:44,true,2,,18,RUE,PAUL BERT,92100,BOULOGNE-BILLANCOURT,92012,920127140_B,644202.1738128692,6859577.200226184,2008-01-01,A,,81.10Z,NAFRev2,O
038914602,00016,03891460200016,O,2007-09-03,01,2022,2024-03-30T01:07:56,true,4,20 A 24,20,RUE,REPUBLIQUE,94220,CHARENTON LE PONT,94018,940188130_C,,,2010-10-31,A,,81.10Z,NAFRev2,O
