siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
013754825,00019,01375482500019,O,2003-12-01,,,2024-03-30T16:07:17,true,3,CTRE CIAL,1,BOULEVARD,DES VALENDONS,21300,CHENOVE,21166,211662180_B,852342.5817996636,6690968.521775238,2012-06-06,A,,81.10Z,NAFRev2,N
013975255,00012,01397525500012,O,1994-01-13,01,2022,2024-03-30T04:05:01,true,3,,31,AVENUE,PIERRE BEREGOVOY,58000,NEVERS,58194,581944807_B,711975.2725392161,6654343.928960317,2008-01-01,A,,81.10Z,NAFRev2,O
014347892,00011,01434789200011,O,2011-02-19,,,2024-03-30T05:58:46,true,4,,1,RUE,JULIEN SATONNET,71100,CHALON-SUR-SAONE,71076,710764340_B,841845.041482916,6633691.357539496,2018-10-31,A,,81.10Z,NAFRev2,N
014516496,00016,01451649600016,O,1995-01-18,,,2024-03-30T08:47:25,true,4,,2,RUE,CLAUDE PERRAULT,90000,BELFORT,90010,900100890_B,988852.958681713,6732967.59303947,2011-12-31,A,,81.10Z,NAFRev2,N
014728372,00013,01472837200013,O,1991-11-15,,,2024-03-30T00:52:45,true,2,,,PLACE,EDOUARD ET GEORGES PIQUAND,03100,MONTLUCON,03185,031851340_B,669432.7245767426,6582275.706045619,2008-01-01,A,,81.10Z,NAFRev2,O
014728885,00014,01472888500014,O,1990-07-08,,,2024-03-30T18:29:18,true,2,,24,RUE,DES FAUSSES BRAIES,03000,MOULINS,03190,031900860_B,725261.9268286048,6607540.9481048845,2008-01-01,A,,81.10Z,NAFRev2,N
014729768,00011,01472976800011,O,1980-06-29,,,2024-03-29T23:50:21,true,3,,1,RUE,DESBREST,03200,VICHY,03310,033100950_B,732758.5222428817,6558601.652223061,2016-04-01,A,,81.10Z,NAFRev2,N
014857593,00017,01485759300017,O,2007-12-30,01,2022,2024-03-30T05:31:12,true,2,,17,BOULEVARD,DU PAVATOU,15000,AURILLAC,15014,150141820_B,656559.4853241582,6426073.715847881,2008-01-01,A,,81.10Z,NAFRev2,O
014875355,00019,01487535500019,O,2016-06-12,,,2024-03-30T02:41:53,true,2,,74,AVENUE,DE LA REPUBLIQUE,15400,RIOM-ES-MONTAGNES,15162,151620265_B,672637.2778390289,6465007.098879336,2008-01-01,A,,81.10Z,NAFRev2,O
014950109,00018,01495010900018,O,1984-09-22,,,2025-01-27T02:18:04,true,3,,,RUE,DES CHEMINOTS,43110,AUREC-SUR-LOIRE,43012,430120070_B,793868.8451241328,6475404.662649432,2008-01-01,A,,81.10Z,NAFRev2,N
015197114,00018,01519711400018,O,2006-10-03,01,2022,2024-03-30T03:31:18,true,2,,3,RUE,JOSEPH CLAUSSAT,63290,PUY-GUILLAUME,63291,632910130_B,736692.9281373229,6540122.485852543,2008-01-01,A,,81.10Z,NAFRev2,O
015551526,00013,01555152600013,O,2020-03-20,,,2024-10-02T05:08:48,true,3,,6,RUE,GAY LUSSAC,21300,CHENOVE,21166,211661100_B,852448.7748432761,6689871.392728775,2008-01-01,A,,68.20B,NAFRev2,N
017403429,00016,01740342900016,O,2007-01-04,03,2022,2024-03-30T18:12:42,true,2,REVON,,BOULEVARD,PEDRO DE LUNA,34070,MONTPELLIER,34172,341724240_B,770394.0637213637,6277653.5498394035,2008-01-01,A,,81.10Z,NAFRev2,O
019564210,00011,01956421000011,O,2015-08-31,,,2024-03-30T09:33:31,true,3,,,RUE,ALPHONSE DAUDET,05000,GAP,05061,050610055_B,943478.894995867,6388103.246645518,2008-01-01,A,,81.10Z,NAFRev2,N
019769413,00014,01976941300014,O,2015-12-10,01,2022,2024-07-24T05:08:52,true,4,,,RUE,PHILIBERT DELORME,06400,CANNES,06029,060293040_B,1024555.9316547231,6281690.762404574,2024-03-01,A,,81.10Z,NAFRev2,O
019770304,00012,01977030400012,O,1986-07-12,01,2022,2024-08-29T05:18:52,true,3,,47,BOULEVARD,FRANCOIS GROSSO,06000,NICE,06088,060882630_B,1042622.4926312936,6297919.508959162,2024-07-31,A,,81.10Z,NAFRev2,N
019770528,00016,01977052800016,O,1981-01-27,,,2024-03-30T08:52:36,true,3,,10,BOULEVARD,FRANCOIS GROSSO,06000,NICE,06088,060882630_B,1042679.0430630913,6297755.726541862,2012-06-30,A,,81.10Z,NAFRev2,N
019796044,00014,01979604400014,O,1996-08-18,,,2024-03-30T00:05:45,true,3,,2,RUE,LASCARIS,06300,NICE,06088,060883570_B,1045500.8195046224,6298337.939038486,2008-01-01,A,,81.10Z,NAFRev2,N
019824218,00010,01982421800010,O,1981-12-06,,,2024-03-30T08:29:56,true,3,,13,RUE,DU ROCHER,06000,NICE,06088,060885525_B,1042850.712157461,6299006.02302466,2008-01-01,A,,81.10Z,NAFRev2,N
019855238,00010,01985523800010,O,1998-04-26,,,2024-03-30T01:52:22,true,3,,27,CORNICHE,ANDRE DE JOLY,06300,NICE,06088,060880214_B,1046045.4462211975,6298287.872533647,2021-11-28,A,,81.10Z,NAFRev2,N
019861749,00018,01986174900018,O,1996-03-06,,,2024-03-30T10:05:56,true,2,,11,RUE,LAMARTINE,06000,NICE,06088,060883535_B,1044042.4699431174,6298501.695871273,2008-01-01,A,,81.10Z,NAFRev2,N
019902956,00010,01990295600010,O,2019-01-08,,,2024-03-30T11:12:10,true,2,,88,AVENUE,DE NICE,06800,CAGNES-SUR-MER,06027,060272300_B,1035790.5212729608,6293298.197427189,2008-01-01,A,,81.10Z,NAFRev2,N
019903871,00010,01990387100010,O,2003-10-16,,,2024-03-29T23:40:32,true,3,,5,RUE,MANTEGA,06000,NICE,06088,060883945_C,,,2008-01-01,A,,81.10Z,NAFRev2,N
019938497,00013,01993849700013,O,2017-02-15,,,2024-03-30T09:14:41,true,2,,2,AVENUE,PASTEUR,06600,ANTIBES,06004,060042480_B,1032866.4674940392,6284538.449279608,2008-01-01,A,,81.10Z,NAFRev2,N
019939412,00011,01993941200011,O,2018-09-02,,,2024-03-22T15:40:57,true,3,OULINS,,PL,ANTONUCCI,06670,SAINT-MARTIN-DU-VAR,06126,,,,2008-01-01,A,,81.10Z,NAFRev2,N
021002605,00018,02100260500018,O,2022-01-05,,,2025-01-22T02:59:42,true,2,,1,AVENUE,VAUBAN,83000,TOULON,83137,831377085_B,938425.3075831465,6229599.559255063,2008-01-01,A,,81.10Z,NAFRev2,N
021003017,00015,02100301700015,O,2012-06-20,01,2022,2025-02-05T02:34:48,true,3,,142,AV,MARECHAL LYAUTEY,83000,TOULON,83137,831374840_C,,,2008-03-03,A,,68.32A,NAFRev2,O
021008636,00017,02100863600017,O,2002-12-12,,,2024-03-30T02:21:45,true,5,,,LOTISSEMENT,SAN SUMIAN,83170,BRIGNOLES,83023,83023A060_B,948124.6577104834,6259997.085831934,2015-01-15,A,,81.10Z,NAFRev2,N
021009741,00014,02100974100014,O,1981-10-14,,,2024-03-30T09:59:26,true,3,,,RUE,DES REMPARTS,83990,SAINT-TROPEZ,83119,831191040_B,995644.3509751235,6248343.952654005,2008-01-01,A,,81.10Z,NAFRev2,N
021010145,00015,02101014500015,O,1988-11-20,,,2024-03-30T08:31:15,true,3,,,CHEMIN,DE FORGENTIER,83200,TOULON,83137,831372900_B,935931.9102400744,6230640.43672156,2008-01-01,A,,81.10Z,NAFRev2,N
021010640,00015,02101064000015,O,1987-08-15,,,2024-03-30T03:02:38,true,3,,,BOULEVARD,STALINGRAD,83500,LA SEYNE-SUR-MER,83126,831261722_B,933574.6932906535,6227181.421255931,2009-10-10,A,,81.10Z,NAFRev2,N
021014824,00011,02101482400011,O,2012-05-16,,,2024-03-30T16:41:08,true,3,,,RUE,AMBROISE PARE,83150,BANDOL,83009,830090032_B,923927.3089663603,6230766.631631179,2017-08-01,A,,81.10Z,NAFRev2,N
021504949,00013,02150494900013,O,2020-04-28,,,2024-03-30T13:56:29,true,3,,101,RUE,SYLVABELLE,13006,MARSEILLE,13206,132068880_B,893009.1687841926,6246197.951790365,2008-01-01,A,,81.10Z,NAFRev2,O
021504964,00012,02150496400012,O,1984-09-03,,,2025-02-05T02:12:56,true,4,,2,BOULEVARD,ANDRE AUNE,13006,MARSEILLE,13206,132060359_B,892548.1743019813,6246268.832697696,2008-01-01,A,,81.10Z,NAFRev2,N
024054900,00014,02405490000014,O,1994-11-12,,,2025-01-22T02:27:05,true,2,,,QUA,LOTISSEMENT -BOUYOUNI,97650,BANDRABOUA,97602,,,,2008-01-01,A,,47.11B,NAFRev2,O
024057952,00012,02405795200012,O,1989-06-10,,,2024-03-30T11:36:18,true,2,,,QUA,CAVANI,97670,CHICONI,97605,97605A100_C,,,2008-01-01,A,,62.02A,NAFRev2,N
024075228,00015,02407522800015,O,1990-11-20,,,2025-01-18T03:01:26,true,2,,72,ROUTE,NATIONALE 2,97600,MAMOUDZOU,97611,976118048_B,522008.8974567456,8583606.334327286,2008-01-01,A,,43.34Z,NAFRev2,N
024082190,00018,02408219000018,O,1997-03-14,,,2024-03-22T15:40:57,true,2,,,,ZI KAWENI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,EQUIP'AUTO,45.32Z,NAFRev2,O
025480401,00584,02548040100584,O,2002-01-06,03,2022,2024-03-30T07:20:15,false,1,ZI NORD,,CHEMIN,DES GORDINS,16700,RUFFEC,16292,162920767_B,483959.85257475975,6552545.653626275,2015-04-24,A,BARRAUDLT,45.31Z,NAFRev2,O
025843202,00026,02584320200026,O,2007-08-13,NN,2022,2024-03-22T15:40:57,false,5,,29,RUE,CARNOT,22100,DINAN,22050,,,,2023-10-31,A,MARBRERIE FRERE ALAIN,08.11Z,NAFRev2,N
026045021,00016,02604502100016,P,2011-01-15,,,2024-03-22T15:40:57,true,3,[ND],[ND],[ND],[ND],[ND],PLEBOULLE,22174,[ND],[ND],[ND],2008-01-01,A,[ND],68.20A,NAFRev2,N
026541268,00020,02654126800020,O,2000-01-22,,,2024-03-30T03:25:05,true,3,,57,AV,LA FONT AU BONHOMME,35400,SAINT-MALO,35288,352883190_C,,,2008-01-01,A,,68.20B,NAFRev2,N
032720146,00011,03272014600011,O,1985-04-22,,,2024-03-30T09:01:44,true,2,RES HOCHE MARCEAU,55,RUE,HOCHE,33200,BORDEAUX,33063,330634420_B,415278.1609186051,6422815.438454937,2008-01-01,A,,81.10Z,NAFRev2,N
033441791,00010,03344179100010,O,2006-10-07,,,2024-03-29T23:15:03,true,3,DOMAINE DU BOUDIGAU,,AVENUE,DU 8 MAI 1945,64100,BAYONNE,64102,641021161_B,336777.1872990913,6273720.2151937615,2017-01-31,A,,81.10Z,NAFRev2,N
033668542,00013,03366854200013,O,2000-04-09,,,2024-03-30T09:43:37,true,4,,20,RUE,CARNOT,64000,PAU,64445,644450790_B,426526.99554857105,6250486.072800797,2012-01-29,A,,81.10Z,NAFRev2,O
035085471,00015,03508547100015,O,2023-07-28,,,2025-01-30T02:29:57,true,6,5 7,9,BOULEVARD,LASCROSSES,31000,TOULOUSE,31555,315555080_B,573822.1313086333,6280346.642509633,2024-05-31,A,,81.10Z,NAFRev2,N
035087592,00016,03508759200016,O,2000-01-30,,,2024-03-30T05:25:28,true,3,,15,ALLEE,DE L'ASPIN,31770,COLOMIERS,31149,311490072_B,564927.4122469126,6280439.849686659,2011-05-01,A,,81.10Z,NAFRev2,N
035091222,00014,03509122200014,O,1987-09-05,,,2024-03-30T11:47:20,true,2,,19,RUE,ROQUEMAUREL,31300,TOULOUSE,31555,315557608_B,572265.364915719,6278781.798000292,2008-01-01,A,,81.10Z,NAFRev2,N
035195684,00010,03519568400010,O,2008-04-18,,,2024-03-30T13:35:02,true,2,,21,RUE,DU CAMELIA,31400,TOULOUSE,31555,315551556_B,575472.523558167,6276902.191578312,2008-01-01,A,,81.10Z,NAFRev2,O
035211911,00017,03521191100017,O,1986-02-05,,,2025-01-26T02:19:41,true,3,,23,AVENUE,DE LOMBEZ,31300,TOULOUSE,31555,315555308_B,572488.2286607834,6278711.307009885,2014-06-30,A,,81.10Z,NAFRev2,N
035212638,00015,03521263800015,O,1994-10-21,,,2024-03-30T02:18:51,true,2,,35,RUE,DENFERT ROCHEREAU,31000,TOULOUSE,31555,315552592_B,574826.0969414009,6280067.068180989,2008-01-01,A,,81.10Z,NAFRev2,N
035216837,00019,03521683700019,O,1987-02-04,01,2022,2024-03-30T11:50:00,true,2,,31,,GRANDE-RUE SAINT MICHEL,31400,TOULOUSE,31555,315557916_B,574549.3780258856,6277566.582450718,2008-01-01,A,,81.10Z,NAFRev2,O
035217231,00014,03521723100014,O,2009-01-12,,,2024-03-30T01:37:09,true,3,,160,RUE,DU FAUBOURG BONNEFOY,31500,TOULOUSE,31555,315553204_B,575607.8169804558,6282004.1844402775,2022-07-31,A,,81.10Z,NAFRev2,N
035218254,00015,03521825400015,O,1980-06-25,,,2024-03-30T04:25:08,true,3,,14,CHEMIN,DE HEREDIA,31500,TOULOUSE,31555,315554216_B,576318.1133265827,6280449.687498379,2012-07-02,A,,81.10Z,NAFRev2,N
035620137,00014,03562013700014,O,1992-02-25,02,2022,2025-02-15T02:20:58,true,3,6 ET,6,AV,VINGT QUATRE AOUT,06160,ANTIBES,06004,060043620_C,,,2008-01-01,A,,59.14Z,NAFRev2,O
037871290,00013,03787129000013,O,2021-10-27,,,2024-03-29T23:05:46,true,2,,17,PLACE,DU MARCHE,67210,OBERNAI,67348,673480459_B,1031203.7960198498,6827376.321084056,2008-01-01,A,,81.10Z,NAFRev2,N
038246872,00014,03824687200014,O,1994-03-23,,,2024-03-29T23:15:26,true,3,IMM. NORMANDIE A,6,RUE,VICTOR-BOUCHER,76420,BIHOREL,76095,760951318_B,564451.3325532058,6930754.971933958,2014-12-31,A,,81.10Z,NAFRev2,N
038417762,00010,03841776200010,O,1984-08-23,01,2022,2024-03-30T00:43:49,true,2,,4,RUE,DE L'OURS,68200,MULHOUSE,68224,682245480_B,1023575.0124736107,6747310.902266977,2008-01-01,A,,81.10Z,NAFRev2,O
038585774,00011,03858577400011,O,2025-05-15,01,2022,2024-03-30T00:16:58,true,2,,21,RUE,DE LA GLACIERE,67300,SCHILTIGHEIM,67447,674470570_B,1050703.2254365748,6844414.906003046,2008-01-01,A,,81.10Z,NAFRev2,O
038600532,00014,03860053200014,O,1982-01-30,01,2022,2024-03-30T04:07:40,true,2,,22,RUE,DU BALLON,67100,STRASBOURG,67482,674820490_B,1051230.0665609264,6840740.593750143,2008-01-01,A,,81.10Z,NAFRev2,O
038685194,00011,03868519400011,O,2019-06-01,,,2024-03-30T04:21:01,true,2,TEURS ET LIMONADIERS,4,RUE,DE GRAMONT,75002,PARIS,75102,751024265_B,651351.1812450822,6863438.64705667,2008-01-01,A,,81.10Z,NAFRev2,O
038691911,00010,03869191100010,O,1995-07-10,,,2024-03-30T01:45:34,true,3,,19,RUE,LHOMOND,75005,PARIS,75105,751055648_B,652029.4495503143,6860593.306125474,2015-11-28,A,,81.10Z,NAFRev2,N
038696183,00011,03869618300011,O,1995-08-28,01,2022,2024-03-30T04:26:29,true,2,RIS REP PAR,46,RUE,LACORDAIRE,75015,PARIS,75115,751155230_B,647308.6063528454,6860407.797046477,2008-01-01,A,,81.10Z,NAFRev2,O
038715843,00017,03871584300017,O,2024-08-09,01,2022,2024-03-30T14:18:42,true,2,28 A 32,28,RUE,BASFROI,75011,PARIS,75111,751110701_B,654464.6588175952,6861842.870173253,2008-01-01,A,,81.10Z,NAFRev2,O
038725644,00017,03872564400017,O,2019-09-06,,,2024-03-30T03:15:10,true,4,5/7,5,RUE,DELAMBRE,75014,PARIS,75114,751142657_B,650738.0852289544,6860396.533804357,2020-03-30,A,,81.10Z,NAFRev2,N
038728051,00012,03872805100012,O,2009-09-10,01,2022,2025-03-06T05:22:54,true,2,,32,AVENUE,RENE COTY,75014,PARIS,75114,751148144_B,651133.9637957126,6858913.263721702,2008-01-01,A,,81.10Z,NAFRev2,O
038729778,00019,03872977800019,O,2015-05-22,,,2024-03-30T00:38:27,true,2,75014 PARIS REP PAR,41,RUE,BEZOUT,75014,PARIS,75114,751140944_B,650728.1089043417,6858955.17317701,2008-01-01,A,,81.10Z,NAFRev2,N
038730487,00014,03873048700014,O,1984-08-28,01,2022,2024-03-30T16:12:15,true,2,,2,RUE,ERNEST RENAN,75015,PARIS,75115,751153352_B,649306.833828785,6860681.756490703,2008-01-01,A,,81.10Z,NAFRev2,O
038733531,00016,03873353100016,O,1994-01-21,,,2024-03-30T04:29:31,true,2,,217,RUE,DU FAUBOURG SAINT-HONORE,75008,PARIS,75108,751083518_B,648724.4497150482,6864312.326152796,2008-01-01,A,,81.10Z,NAFRev2,N
038737540,00013,03873754000013,O,1989-11-11,,,2024-03-30T09:25:28,true,2,,20,RUE,JEAN GIRAUDOUX,75016,PARIS,75116,751164893_B,648427.9728889639,6863496.407566378,2008-01-01,A,,81.10Z,NAFRev2,O
038739157,00014,03873915700014,O,1983-02-25,01,2022,2024-03-30T08:44:11,true,2,,4,RUE,DE POMEREU,75016,PARIS,75116,751167583_B,647046.6685617258,6863300.258387485,2008-01-01,A,,81.10Z,NAFRev2,O
038741625,00016,03874162500016,O,2003-08-03,,,2024-03-30T10:12:01,true,2,,5,RUE,FRAGONARD,75017,PARIS,75117,751173777_B,649769.823291079,6866250.202648875,2008-01-01,A,,81.10Z,NAFRev2,N
038743027,00013,03874302700013,O,1994-04-25,,,2024-03-30T12:58:22,true,2,P PAR MR MARUANI MAU,14,BOULEVARD,MONTMARTRE,75009,PARIS,75109,751096510_B,651703.1305613639,6863743.504072494,2008-01-01,A,,81.10Z,NAFRev2,N
038744918,00012,03874491800012,O,2022-03-03,,,2024-03-30T01:55:07,true,2,,54,AVENUE,DE SAINT-OUEN,75018,PARIS,75118,751188718_B,650641.4343912896,6865847.93642013,2008-01-01,A,,81.10Z,NAFRev2,N
038745287,00011,03874528700011,O,1995-03-22,,,2024-03-30T02:01:22,true,2,RIS REP PAR,51,BOULEVARD,DE MAGENTA,75010,PARIS,75110,751105907_B,652955.0115042498,6863871.311018292,2008-01-01,A,,81.10Z,NAFRev2,O
038746772,00011,03874677200011,O,2001-09-20,01,2022,2024-03-30T00:50:03,true,2,,6,RUE,GASTON COUTE,75018,PARIS,75118,751183972_B,651664.9134419031,6865667.938915495,2008-01-01,A,,81.10Z,NAFRev2,O
038751608,00019,03875160800019,O,2022-08-26,01,2022,2024-03-30T00:16:44,true,2,,9,RUE,DU CHER,75020,PARIS,75120,751201972_B,655977.417626019,6862894.792431305,2008-01-01,A,,81.10Z,NAFRev2,O
038758991,00012,03875899100012,O,1985-12-03,01,2022,2024-03-30T07:15:45,true,4,,72,RUE,DE LA FAISANDERIE,75016,PARIS,75116,751163487_B,646807.9662016818,6863285.987806602,2013-07-15,A,,81.10Z,NAFRev2,O
038768479,00016,03876847900016,O,2018-01-08,01,2022,2024-03-30T06:41:46,true,3,RES LES CLOS,1,ALLEE,DES ARCADES,78700,CONFLANS-SAINTE-HONORINE,78172,781720097_B,634627.120250758,6878722.636557158,2008-01-01,A,,81.10Z,NAFRev2,O
038784401,00010,03878440100010,O,1987-04-08,,,2024-03-30T08:03:29,true,3,,148,RUE,DE PARIS,92100,BOULOGNE-BILLANCOURT,92012,920127130_B,643900.0585738372,6860460.696231691,2008-01-01,A,,81.10Z,NAFRev2,N
038810156,00018,03881015600018,O,1999-09-13,,,2024-03-30T08:58:49,true,2,,105,BOULEVARD,DU MARECHAL FOCH,93330,NEUILLY-SUR-MARNE,93050,930500700_B,664994.9207519044,6861751.665033671,2008-01-01,A,,81.10Z,NAFRev2,O
038816633,00010,03881663300010,O,2011-06-01,01,2022,2024-03-30T02:12:49,true,2,RESIDENCE DES MYOSOTIS,16,QUAI,JEAN-BAPTISTE CLEMENT,94140,ALFORTVILLE,94002,940024720_B,657565.1033477918,6855234.037256575,2008-01-01,A,,81.10Z,NAFRev2,O
038827564,00014,03882756400014,O,1983-03-21,,,2024-03-30T11:52:54,true,2,,8,RUE,DE BRETEUIL,94100,SAINT-MAUR-DES-FOSSES,94068,940680770_B,661495.7194615381,6856176.428643835,2008-01-01,A,,81.10Z,NAFRev2,N
038835435,00017,03883543500017,O,1980-12-18,,,2024-03-30T07:24:22,true,2,RIE 95 L ISLE ADAM,35,AVENUE,DE PARIS,95600,EAUBONNE,95203,952031450_B,647742.3330664004,6877137.098632948,2008-01-01,A,,81.10Z,NAFRev2,N
038845368,00018,03884536800018,O,2004-09-03,,,2024-03-30T09:13:08,true,3,,92,AVENUE,JEAN JAURES,93320,LES PAVILLONS-SOUS-BOIS,93057,930574740_B,663539.1641299853,6867340.415184737,2018-05-31,A,,81.10Z,NAFRev2,N
038851689,00018,03885168900018,O,2007-07-07,,,2024-03-30T12:57:22,true,2,P PAR SA QUENOT,21,RUE,PLISSON,94160,SAINT-MANDE,94067,940677155_B,657204.0240363425,6861060.507354305,2008-01-01,A,,81.10Z,NAFRev2,N
038851986,00018,03885198600018,O,2000-07-16,,,2025-03-18T05:25:50,true,3,,241,AVENUE,DE LA DIVISION LECLERC,92290,CHATENAY-MALABRY,92019,920192510_B,646398.6295683277,6851786.231248729,2021-05-08,A,,81.10Z,NAFRev2,N
038859732,00018,03885973200018,O,2022-07-28,,,2024-03-30T02:47:30,true,3,LES BUCHERETS,6,RUE,DU RELAIS,95130,FRANCONVILLE,95252,952520649_B,643929.1344883277,6875828.047923083,2020-10-31,A,,81.10Z,NAFRev2,N
038860474,00014,03886047400014,O,2000-04-26,,,2024-03-30T06:58:28,true,6,,12,AVENUE,DE PARIS,94300,VINCENNES,94080,940807115_B,658699.4357694032,6860678.81446026,2008-01-01,A,,81.10Z,NAFRev2,O
038860540,00012,03886054000012,O,2014-01-22,,,2024-03-30T09:29:53,true,2,PIGNY S-MARNE REP PA,46,BOULEVARD,RABELAIS,94100,SAINT-MAUR-DES-FOSSES,94068,940688105_B,661958.9199601521,6856293.4594824845,2008-01-01,A,,81.10Z,NAFRev2,N
038863916,00011,03886391600011,O,2005-11-20,,,2024-11-13T10:49:40,true,3,42 A 46,46,BOULEVARD,CHARLES DE GAULLE,92390,VILLENEUVE-LA-GARENNE,92078,920781449_B,650860.82,6871051.68,2009-12-31,A,,81.10Z,NAFRev2,N
038865085,00013,03886508500013,O,2023-02-20,,,2024-03-30T06:33:57,true,2,,172,AVENUE,DE CHOISY,75013,PARIS,75113,751132015_B,652845.4900279971,6859010.395414851,2008-01-01,A,,81.10Z,NAFRev2,O
038865234,00017,03886523400017,O,1994-03-16,,,2025-01-14T02:10:00,true,2,,24,RUE,VOLTAIRE,93400,SAINT-OUEN-SUR-SEINE,93070,930709670_B,651879.6052626319,6867253.349093022,2008-01-01,A,,81.10Z,NAFRev2,O
038869764,00019,03886976400019,O,1988-03-17,,,2024-03-30T00:00:25,true,2,T 94 VINCENNES REP P,10,RUE,DES IMMEUBLES INDUSTRIELS,75011,PARIS,75111,751114700_B,655445.2226614178,6861224.103068005,2008-01-01,A,,81.10Z,NAFRev2,N
038870952,00017,03887095200017,O,2018-09-28,,,2024-03-30T11:09:46,true,3,,8,PLACE,DE LA REPUBLIQUE,92170,VANVES,92075,920758140_B,647531.5132745818,6858152.922162817,2009-04-30,A,,81.10Z,NAFRev2,N
038871273,00017,03887127300017,O,2003-07-26,01,2022,2024-03-30T07:38:31,true,2,21 21B 25,21,RUE,DES ROSSAYS,91600,SAVIGNY-SUR-ORGE,91589,915895000_B,652215.3887202081,6841593.993697293,2008-01-01,A,,81.10Z,NAFRev2,O
038872305,00016,03887230500016,O,2009-10-04,NN,2022,2024-03-30T06:33:03,true,3,,17,RUE,LOUIS PASTEUR,92100,BOULOGNE-BILLANCOURT,92012,920125180_B,644393.650741816,6860452.047084248,2023-09-30,A,,81.10Z,NAFRev2,N
038875431,00017,03887543100017,O,2008-10-04,,,2024-03-30T07:13:51,true,2,LIERS REP PAR,48,BOULEVARD,DES BATIGNOLLES,75017,PARIS,75117,751170719_B,650311.2982352779,6864957.807092844,2008-01-01,A,,81.10Z,NAFRev2,N
038879748,00010,03887974800010,O,2019-01-08,,,2024-03-30T09:32:11,true,2,,17,QUAI,DE L'ARQUEBUSE,78250,MEULAN-EN-YVELINES,78401,784010060_B,620427.4732440303,6878803.2372490205,2008-01-01,A,,81.10Z,NAFRev2,N
