siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
015752868,00032,01575286800032,O,2000-08-17,11,2022,2024-03-30T10:07:55,true,1,,11,RUE,CHAMPEAU,21850,SAINT-APOLLINAIRE,21540,215400190_B,856335.4013775703,6695639.012157856,2022-01-03,A,,43.22B,NAFRev2,O
016250029,00309,01625002900309,O,2005-12-15,41,2022,2025-03-21T11:01:29,true,4,,36,RUE,DU DOCTEUR SCHMITT,21850,SAINT-APOLLINAIRE,21540,215400310_B,856594.5621982268,6693484.505195934,2008-01-01,A,,70.10Z,NAFRev2,O
016550113,00019,01655011300019,O,1990-08-12,02,2022,2025-02-12T02:30:21,true,4,,12,RUE,JULES FERRY,21300,CHENOVE,21166,211661320_B,852199.6296950745,6690409.284242787,2008-01-01,A,,43.34Z,NAFRev2,O
017408436,00016,01740843600016,O,2010-07-22,,,2024-03-30T07:30:11,true,3,,,RUE,DES PINEDES,34200,SETE,34301,343011609_B,753875.1727212959,6256853.81579045,2008-01-01,A,,81.10Z,NAFRev2,N
019359843,00018,01935984300018,O,1991-06-06,,,2024-03-30T14:08:58,true,2,,,IMPASSE,JACQUES SWEBACH,57050,METZ,57463,574633487_B,930332.672442498,6896811.701084487,2008-01-01,A,,81.10Z,NAFRev2,O
019768399,00016,01976839900016,O,2025-04-21,01,2022,2024-03-30T03:46:48,true,2,,21,RUE,BERLIOZ,06000,NICE,06088,060880790_B,1043254.0425047774,6298309.718426239,2008-01-01,A,,81.10Z,NAFRev2,O
019770056,00018,01977005600018,O,2021-11-04,,,2024-03-30T18:55:29,true,2,,42,BOULEVARD,FRANCOIS GROSSO,06000,NICE,06088,060882630_B,1042627.5624674842,6298038.199223227,2008-01-01,A,,81.10Z,NAFRev2,N
019779370,00014,01977937000014,O,2002-02-26,01,2022,2024-03-30T00:57:38,true,2,,27,RUE,GOUNOD,06000,NICE,06088,060882985_B,1043354.4549685351,6298400.058709505,2008-01-01,A,,81.10Z,NAFRev2,O
019808179,00014,01980817900014,O,2002-05-12,,,2024-03-30T05:20:13,true,4,,5,AVENUE,DE L'ESTEREL,06160,ANTIBES,06004,060041090_B,1032042.6344615102,6283241.634163598,2009-06-30,A,,81.10Z,NAFRev2,N
019808880,00017,01980888000017,O,2013-08-10,,,2024-03-30T18:49:21,true,3,,25,BOULEVARD,TZAREWITCH,06000,NICE,06088,060886485_B,1042676.6344911848,6298520.9666941,2008-01-01,A,,81.10Z,NAFRev2,N
019817048,00010,01981704800010,O,1993-10-26,,,2024-03-30T00:28:44,true,3,,3,AVENUE,DES EGLANTINES,06300,NICE,06088,060882210_B,1046605.3428342342,6302496.22753202,2012-03-31,A,,81.10Z,NAFRev2,N
019818293,00011,01981829300011,O,2005-09-24,,,2024-03-29T23:30:38,true,2,,48,AVENUE,RAQUEL MELLER,06230,VILLEFRANCHE-SUR-MER,06159,061590630_B,1047095.9777106487,6299551.168010582,2008-01-01,A,,81.10Z,NAFRev2,O
019825843,00014,01982584300014,O,1988-03-12,,,2024-03-30T14:01:45,true,3,,,AVENUE,FONT DE VEYRE,06150,CANNES,06029,060291270_B,1022072.4684807297,6280822.740063007,2015-12-31,A,,81.10Z,NAFRev2,N
019849397,00013,01984939700013,O,1993-12-28,,,2024-03-30T04:22:47,true,2,,102,ROUTE,DE TURIN,06300,NICE,06088,060886480_B,1045214.6593882651,6300414.422597595,2008-01-01,A,,81.10Z,NAFRev2,N
019891829,00012,01989182900012,O,2023-01-25,,,2024-03-30T16:48:56,true,3,ET DALBERA,4,RUE,DELILLE,06000,NICE,06088,060881885_B,1044696.4941651719,6298469.011853921,2008-01-01,A,,81.10Z,NAFRev2,N
019897644,00019,01989764400019,O,1991-02-19,,,2024-03-30T02:35:42,true,4,,15,BOULEVARD,LEADER,06400,CANNES,06029,060291960_B,1022673.8942708827,6280621.790123539,2015-06-30,A,,81.10Z,NAFRev2,N
020816112,00013,02081611200013,O,2016-07-07,,,2024-03-30T02:37:32,true,3,,,,ASPRETTO,20090,AJACCIO,2A004,2a0043lmh21_B,1178407.7944481452,6109414.413970351,2008-03-31,A,,81.10Z,NAFRev2,N
021001946,00017,02100194600017,O,2010-12-07,01,2022,2024-03-22T15:40:57,true,2,,,BD,FRONT DE MER,83980,LE LAVANDOU,83070,,,,2008-01-01,A,,81.10Z,NAFRev2,O
021004809,00014,02100480900014,O,2023-04-13,,,2024-03-30T17:56:24,true,3,,98,RUE,DES HORTS,83600,FREJUS,83061,830611159_B,1002996.0900124536,6266378.241797145,2008-01-01,A,,81.10Z,NAFRev2,N
021008479,00012,02100847900012,O,2007-02-05,,,2024-03-30T06:57:45,true,2,,,BOULEVARD,FRONT DE MER,83400,HYERES,83069,830690995_B,958782.2013837975,6228270.890272825,2008-01-01,A,,81.10Z,NAFRev2,O
021500657,00016,02150065700016,O,1996-11-02,,,2024-03-30T15:33:29,true,2,PRO PLEIN SUD,,ROUTE,DE BELLE FILLE,13260,CASSIS,13022,130220250_B,908264.2651927525,6238907.391101257,2008-01-01,A,,81.10Z,NAFRev2,O
021506647,00011,02150664700011,O,2014-05-25,,,2024-03-30T02:50:57,true,5,PRO LE QUEBEC,48,AVENUE,DE LA TIMONE,13010,MARSEILLE,13210,132109053_B,895029.3273854519,6245901.3183899615,2016-01-17,A,,81.10Z,NAFRev2,N
021510623,00016,02151062300016,O,1995-12-28,,,2025-01-24T03:00:52,true,4,,10,SQ,MICHELET,13009,MARSEILLE 9EME,13209,132096048_C,,,2014-06-15,A,,81.10Z,NAFRev2,N
021519277,00012,02151927700012,O,2021-11-22,,,2024-03-30T08:16:38,true,2,PRO LOU PANTAIL LA CIOTAT,,RTE,DE MARSEILLE,13600,LA CIOTAT,13028,130281170_C,,,2008-01-01,A,,81.10Z,NAFRev2,N
021525050,00015,02152505000015,O,2018-10-10,01,2022,2024-03-30T18:41:48,true,3,,27,AVENUE,DES CHUTES LAVIE,13004,MARSEILLE,13204,132042261_B,894574.5012724975,6249105.97287515,2011-03-01,A,,81.10Z,NAFRev2,O
021536875,00012,02153687500012,O,2006-08-18,,,2024-03-30T19:21:02,true,3,,4,RUE,CAPAZZA,13004,MARSEILLE,13204,132041710_B,894843.711520191,6247594.173769448,2008-01-01,A,,81.10Z,NAFRev2,N
024038119,00020,02403811900020,O,2017-06-12,,,2025-02-03T02:17:20,true,1,MAJICAVO KOROPA,38,,MAJIKAVO KOROPA,97600,KOUNGOU,97610,97610B480_B,523933.40813258674,8590830.726392334,2011-06-09,A,,43.99C,NAFRev2,O
024045437,00027,02404543700027,O,2015-01-19,,,2024-03-30T07:29:40,true,1,,9,RUE,DES YLANG YLANG,97625,KANI-KELI,97609,976091750_B,511021.71689239884,8567360.505722009,2020-12-02,A,,47.11B,NAFRev2,N
024047763,00016,02404776300016,O,1993-05-01,,,2024-03-30T00:27:08,true,2,,4,RUE,DE LA MAIRIE,97615,PAMANDZI,97615,976153900_B,529750.7474283047,8585263.174032034,2008-01-01,A,,43.21A,NAFRev2,N
024069841,00013,02406984100013,O,2022-01-04,,,2024-03-22T15:40:57,true,2,,,QUA,ECOLE MATERNELLE -MROUALE,97680,TSINGONI,97617,,,,2008-01-01,A,,47.11B,NAFRev2,N
024078719,00010,02407871900010,O,2001-11-23,,,2025-02-08T02:24:22,true,3,BOUCLE OUSSINE,72,ROUTE,NATIONALE 4,97615,PAMANDZI,97615,976155100_B,530158.0554197263,8584955.531950064,2009-09-02,A,,49.32Z,NAFRev2,O
024081150,00013,02408115000013,O,1993-12-13,,,2025-01-24T13:27:11,true,5,KAWENI,34,RUE,DU CIMETIERE -KAWENI,97600,MAMOUDZOU,97611,,,,2019-06-10,A,,49.32Z,NAFRev2,O
025720715,00025,02572071500025,O,1987-06-03,11,2022,2025-01-21T02:42:06,true,4,,,,ZI DE LAVILLE,47240,BON-ENCONTRE,47032,,,,2008-01-01,A,,43.32A,NAFRev2,O
027050087,00025,02705008700025,O,1995-08-28,12,2022,2025-01-19T02:19:33,true,4,,28,RUE,DU BOIS,22350,CAULNES,22032,220320060_B,317550.6006317355,6810373.456355559,2008-01-01,A,,43.91B,NAFRev2,O
033132358,00012,03313235800012,O,2011-02-14,,,2024-03-30T03:17:23,true,2,,1,RUE,CHATEAUBRIAND,24100,BERGERAC,24037,240371090_B,500729.17065390485,6419638.373211695,2008-01-01,A,,81.10Z,NAFRev2,N
035128651,00011,03512865100011,O,2022-08-15,,,2025-01-20T02:51:35,true,2,,27,RUE,DES THERMES,65200,BAGNERES-DE-BIGORRE,65059,650591330_B,467505.6677205638,6222367.900310723,2008-01-01,A,,81.10Z,NAFRev2,N
035194521,00015,03519452100015,O,2007-08-09,,,2024-03-30T09:14:47,true,2,,52,RUE,PHARAON,31000,TOULOUSE,31555,315556836_B,574355.0726629125,6278786.08027034,2008-01-01,A,,81.10Z,NAFRev2,N
035212166,00017,03521216600017,O,1995-06-21,01,2022,2024-03-30T12:36:23,true,2,,209,AVENUE,DE CASTRES,31500,TOULOUSE,31555,315551772_B,577617.5999978082,6278633.258964615,2008-01-01,A,,81.10Z,NAFRev2,O
037220985,00024,03722098500024,O,1985-06-25,,,2024-03-30T15:33:52,true,1,,176,AVENUE,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,92051,920511436_B,645655.9080488726,6865319.889499122,2021-03-04,A,,93.11Z,NAFRev2,N
037867413,00017,03786741300017,O,1981-09-13,01,2022,2024-03-30T12:48:08,true,2,,28,QUAI,ROUGET DE LISLE,67000,STRASBOURG,67482,674825785_B,1051322.1240442577,6842988.7335395245,2008-01-01,A,,81.10Z,NAFRev2,O
037873445,00011,03787344500011,O,2016-05-06,,,2024-03-29T22:48:14,true,2,,13,RUE,DU FAUBOURG-DE-PIERRE,67000,STRASBOURG,67482,674822260_B,1049821.2158157176,6842444.153100874,2008-01-01,A,,81.10Z,NAFRev2,N
037874716,00014,03787471600014,O,2025-11-08,,,2024-03-30T17:08:28,true,3,,34,AVENUE,JEAN JAURES,67100,STRASBOURG,67482,674823480_B,1051025.416965188,6840566.637952879,2012-08-31,A,,81.10Z,NAFRev2,N
037875390,00017,03787539000017,O,2000-02-28,,,2024-03-30T03:52:37,true,3,REPR PAR SYND IMM MARCEL,15,RUE,DES BECASSES,67100,STRASBOURG,67482,674820575_B,1051111.8540081494,6837553.202188807,2008-01-01,A,,81.10Z,NAFRev2,N
038423380,00013,03842338000013,O,1994-06-12,01,2022,2024-03-30T11:06:35,true,2,,,RUE,DE MULHOUSE,68300,SAINT-LOUIS,68297,682970840_B,1041967.2160224812,6731713.67659965,2008-01-01,A,,81.10Z,NAFRev2,O
038580288,00017,03858028800017,O,2005-04-19,,,2024-03-30T01:38:38,true,3,,8,RUE,DU CHANOINE STRAUB,67100,STRASBOURG,67482,674821135_B,1051442.7876488867,6840504.421681725,2013-06-30,A,,81.10Z,NAFRev2,N
038580478,00014,03858047800014,O,2007-11-13,,,2024-03-30T06:39:36,true,2,,,RUE,DE LA DOUANE,67000,STRASBOURG,67482,674821865_B,1050118.0052506537,6841553.572369762,2008-01-01,A,,81.10Z,NAFRev2,N
038581914,00017,03858191400017,O,1996-07-22,,,2025-01-14T02:22:23,true,2,,10,RUE,DU SABLE,67200,STRASBOURG,67482,674825820_B,1047809.2071045991,6842909.445675542,2008-01-01,A,,81.10Z,NAFRev2,O
038691333,00017,03869133300017,O,2023-03-13,,,2024-03-30T16:55:43,true,2,5005 PARIS REP PAR,26,RUE,POLIVEAU,75005,PARIS,75105,751057576_B,652948.290010302,6860215.486189164,2008-01-01,A,,81.10Z,NAFRev2,N
038691986,00012,03869198600012,O,2003-03-27,01,2022,2024-03-30T16:12:08,true,2,,11,RUE,LAGARDE,75005,PARIS,75105,751055258_B,652141.6530480987,6860235.768512682,2008-01-01,A,,81.10Z,NAFRev2,O
038696662,00014,03869666200014,O,1990-08-14,01,2022,2024-03-30T02:58:13,true,2,,106,RUE,DU CHERCHE-MIDI,75006,PARIS,75106,751061978_B,650185.7575274524,6860967.141223461,2008-01-01,A,,81.10Z,NAFRev2,O
038697157,00014,03869715700014,O,1981-10-09,01,2022,2024-03-30T08:40:08,true,2,LE LOUVRIER ANNE MAR,74,RUE,DE LILLE,75007,PARIS,75107,751075686_B,650318.8178985796,6862499.430517566,2008-01-01,A,,81.10Z,NAFRev2,O
038697603,00017,03869760300017,O,1997-07-22,01,2022,2024-03-29T23:59:51,true,2,,59,AVENUE,DE LA BOURDONNAIS,75007,PARIS,75107,751075202_B,648721.8089163769,6862132.821427178,2008-01-01,A,,81.10Z,NAFRev2,O
038697850,00014,03869785000014,O,1999-02-17,01,2022,2024-03-30T05:02:55,true,3,,54,RUE,VANEAU,75007,PARIS,75107,751079588_B,650053.3700643664,6861410.850313043,2020-12-14,A,,81.10Z,NAFRev2,N
038711867,00010,03871186700010,O,1982-06-06,,,2024-03-30T10:04:38,true,2,PARIS REP PAR,26,AVENUE,JEAN MOULIN,75014,PARIS,75114,751144928_B,650397.7178452502,6858746.829318821,2008-01-01,A,,81.10Z,NAFRev2,O
038712436,00013,03871243600013,O,2003-09-17,01,2022,2024-03-30T07:27:42,true,2,,8,RUE,EDOUARD LOCKROY,75011,PARIS,75111,751113148_B,654123.0603689742,6863025.941030741,2008-01-01,A,,81.10Z,NAFRev2,O
038717732,00010,03871773200010,O,2005-03-14,01,2022,2024-03-30T03:01:34,true,2,,39,AVENUE,DU GENERAL MICHEL BIZOT,75012,PARIS,75112,751124075_B,655969.9924458102,6859531.902547042,2008-01-01,A,,81.10Z,NAFRev2,O
038721452,00019,03872145200019,O,2019-11-29,01,2022,2024-03-30T14:45:47,true,2,82/84,82,RUE,DU DESSOUS DES BERGES,75013,PARIS,75113,751132756_B,653938.2618471845,6858954.906652399,2008-01-01,A,,81.10Z,NAFRev2,O
038722732,00013,03872273200013,O,2022-11-15,,,2024-03-30T02:48:33,true,2,75013 PARIS REP PAR,24,RUE,TITON,75011,PARIS,75111,751119326_B,654977.4061012407,6861528.731572225,2008-01-01,A,,81.10Z,NAFRev2,N
038726642,00010,03872664200010,O,2008-01-08,01,2022,2024-03-30T03:00:16,true,2,,2,RUE,MEISSONIER,75017,PARIS,75117,751176255_B,648989.8069446671,6864943.276149717,2008-01-01,A,,81.10Z,NAFRev2,O
038730925,00013,03873092500013,O,1998-12-06,NN,2022,2024-03-29T22:50:03,true,3,,8,RUE,SARASATE,75015,PARIS,75115,751158824_B,647663.7237897982,6860482.97376174,2022-09-30,A,,81.10Z,NAFRev2,N
038737458,00018,03873745800018,O,2005-06-13,01,2022,2024-03-30T15:26:27,true,2,,4,SQUARE,JEAN-PAUL LAURENS,75016,PARIS,75116,751164937_B,646425.1876479825,6861812.777110208,2008-01-01,A,,81.10Z,NAFRev2,O
038741161,00012,03874116100012,O,1997-04-19,,,2024-03-30T12:03:16,true,2,RIS REP PAR,60,BOULEVARD,MALESHERBES,75008,PARIS,75108,751085951_B,649892.4951059656,6864394.510439785,2008-01-01,A,,81.10Z,NAFRev2,N
038742698,00012,03874269800012,O,2007-01-16,01,2022,2024-03-30T10:43:45,true,2,,47,RUE,CARDINET,75017,PARIS,75117,751171550_B,649093.6719464562,6864961.71126567,2008-01-01,A,,81.10Z,NAFRev2,O
038751020,00017,03875102000017,O,1995-12-28,,,2024-03-30T12:21:32,true,2,RIS REP PAR,14,RUE,DE LIEGE,75009,PARIS,75109,751095665_B,650696.3194132958,6864620.466721766,2008-01-01,A,,81.10Z,NAFRev2,N
038752291,00013,03875229100013,O,2001-06-30,01,2022,2025-02-11T02:26:29,true,2,,5,RUE,PIERRE BAYLE,75020,PARIS,75120,751207409_B,655275.1679891007,6862248.213086697,2008-01-01,A,,81.10Z,NAFRev2,O
038758637,00011,03875863700011,O,1995-01-21,01,2022,2024-03-30T02:23:15,true,2,,47,AVENUE,THEOPHILE GAUTIER,75016,PARIS,75116,751169253_B,646466.0311560871,6861198.02380041,2008-01-01,A,,81.10Z,NAFRev2,O
038759726,00011,03875972600011,O,1980-11-16,01,2022,2024-03-30T12:28:09,true,2,,7,BOULEVARD,EMILE AUGIER,75016,PARIS,75116,751163207_B,646690.6887619782,6862364.213943195,2008-01-01,A,,81.10Z,NAFRev2,O
038760401,00018,03876040100018,O,1990-07-17,,,2024-03-30T07:21:37,true,3,,171,BOULEVARD,MURAT,75016,PARIS,75116,751166639_B,645975.6431657666,6860110.71657537,2008-01-01,A,,81.10Z,NAFRev2,N
038761748,00011,03876174800011,O,1986-09-15,,,2024-03-30T10:04:11,true,2,RT,22,RUE,DE BOULAINVILLIERS,75016,PARIS,75116,751161154_B,646854.9619869865,6861771.233555329,2008-01-01,A,,81.10Z,NAFRev2,N
038774311,00013,03877431100013,O,2014-08-22,,,2024-03-30T07:39:01,true,3,ES REP PAR,2,RUE,RAMEAU,78000,VERSAILLES,78646,786462490_B,636153.3969054172,6856702.958809896,2008-01-01,A,,81.10Z,NAFRev2,N
038774444,00012,03877444400012,O,2015-03-19,01,2022,2024-03-29T23:11:01,true,2,ES REP PAR,11,RUE,DE MONTREUIL,78000,VERSAILLES,78646,786462000_B,637038.4074175903,6856483.454356993,2008-01-01,A,,81.10Z,NAFRev2,O
038780342,00010,03878034200010,O,2013-07-19,,,2024-03-30T16:42:38,true,2,II 91 VIRY CHATILLON,39,RUE,HENRI DUNANT,91600,SAVIGNY-SUR-ORGE,91589,915892780_B,651572.7180732472,6842426.945622205,2008-01-01,A,,81.10Z,NAFRev2,O
038781373,00014,03878137300014,O,1985-11-04,,,2024-03-30T00:44:33,true,2,,272,BOULEVARD,RASPAIL,75014,PARIS,75114,751148045_B,650926.5437271192,6859786.685970845,2008-01-01,A,,81.10Z,NAFRev2,N
038782652,00010,03878265200010,O,1984-04-19,,,2024-03-30T15:20:48,true,2,92 REP PAR SA MARCA,50,AVENUE,D’ARGENTEUIL,92600,ASNIERES-SUR-SEINE,92004,920040130_B,647580.8098175057,6868264.947540586,2008-01-01,A,,81.10Z,NAFRev2,O
038788956,00019,03878895600019,O,2022-08-24,,,2024-03-30T11:07:15,true,2,,125,RUE,HENRI BARBUSSE,92110,CLICHY,92024,920244420_B,649484.4760917416,6867143.981125335,2008-01-01,A,,81.10Z,NAFRev2,N
038811394,00014,03881139400014,O,1986-05-02,,,2024-03-30T03:55:35,true,2,,13,RUE,BERTHIER,93500,PANTIN,93055,930550645_B,655435.6763473602,6866971.336118888,2008-01-01,A,,81.10Z,NAFRev2,N
038817367,00014,03881736700014,O,2019-06-09,,,2024-03-30T08:52:39,true,2,,34,AVENUE,DU GENERAL LECLERC,94470,BOISSY-SAINT-LEGER,94004,940040140_B,663862.568990526,6850000.532014406,2008-01-01,A,,81.10Z,NAFRev2,N
038817615,00016,03881761500016,O,1990-06-05,NN,2022,2024-03-30T11:00:02,true,2,,36,AVENUE,PAUL VAILLANT-COUTURIER,94230,CACHAN,94016,940167130_B,650121.4359940157,6854707.062164018,2008-01-01,A,,81.10Z,NAFRev2,O
038824744,00015,03882474400015,O,2013-08-04,,,2024-03-30T10:14:43,true,2,LE PERREUX REP PAR,17,BOULEVARD,DE COURCELLES,75008,PARIS,75108,751082386_B,649759.3060763588,6864767.522114925,2008-01-01,A,,81.10Z,NAFRev2,O
038826087,00017,03882608700017,O,2021-07-05,01,2022,2024-05-28T05:27:20,true,2,,5,RUE,JEANNE D'ARC,94160,SAINT-MANDE,94067,940674740_B,657293.6968444171,6860232.986219994,2008-01-01,A,,81.10Z,NAFRev2,O
038833232,00010,03883323200010,O,2004-08-08,,,2024-03-30T01:08:22,true,2,,78,BOULEVARD,SAINT-MARCEL,75005,PARIS,75105,751058690_B,652543.9434200985,6859911.879461604,2008-01-01,A,,81.10Z,NAFRev2,N
038849410,00014,03884941000014,O,2018-02-28,,,2024-03-30T12:21:09,true,2,,12,RUE,EDMOND VITRY,94130,NOGENT-SUR-MARNE,94052,940523125_B,662422.4727899248,6859764.243716628,2008-01-01,A,,81.10Z,NAFRev2,O
038859922,00015,03885992200015,O,1987-06-16,,,2024-03-29T22:41:04,true,2,,17,RUE,ALFRED LABRIERRE,95100,ARGENTEUIL,95018,950185ql8_B,645405.4851026363,6871902.520422903,2008-01-01,A,,81.10Z,NAFRev2,N
038867677,00015,03886767700015,O,1999-12-21,02,2022,2024-03-30T17:17:21,true,3,REP PAR SA J. BENOI,5,AVENUE,GAMBETTA,94100,SAINT-MAUR-DES-FOSSES,94068,940684120_B,662315.836451803,6855869.599945289,2008-01-01,A,,81.10Z,NAFRev2,O
038869038,00018,03886903800018,O,1987-05-23,,,2024-03-30T14:50:31,true,3,,34,RUE,LAVOISIER,92800,PUTEAUX,92062,920625120_B,643909.1790203883,6865463.318358788,2008-01-01,A,,81.10Z,NAFRev2,N
038869657,00015,03886965700015,O,1995-09-24,01,2022,2024-03-30T15:40:02,true,2,NEUILLY SUR SEINE,24,RUE,DU ROCHER,75008,PARIS,75108,751088291_B,650280.453799877,6864278.07509732,2008-01-01,A,,81.10Z,NAFRev2,O
038871752,00010,03887175200010,O,1983-03-09,,,2024-03-30T13:19:53,true,2,,55,RUE,DE VILLIERS,92200,NEUILLY-SUR-SEINE,92051,920519650_B,647116.8133855998,6865895.737703615,2008-01-01,A,,81.10Z,NAFRev2,N
038876801,00010,03887680100010,O,2018-07-08,,,2024-03-30T17:06:27,true,3,NDE REP PAR,16,PLACE,DE LA REPUBLIQUE,75010,PARIS,75110,751108159_B,653221.3781535125,6863320.04764464,2011-06-30,A,,81.10Z,NAFRev2,N
038882676,00018,03888267600018,O,2013-03-13,01,2022,2024-03-22T15:40:57,true,2,RES VAUBAN,103,AV,MARECHAL FOCH,78100,SAINT-GERMAIN-EN-LAYE,78551,,,,2008-01-01,A,,81.10Z,NAFRev2,O
038886362,00011,03888636200011,O,2000-07-12,,,2024-03-30T09:01:28,true,3,,82,AVENUE,DU 11 NOVEMBRE,94170,LE PERREUX-SUR-MARNE,94058,940586840_B,663067.5118900327,6860923.205760118,2018-03-31,A,,81.10Z,NAFRev2,N
038897534,00012,03889753400012,O,2002-12-28,,,2024-03-30T03:52:46,true,2,92 GARCHES REP PAR,12,RUE,HERVET,92500,RUEIL-MALMAISON,92063,920631870_B,639837.2941385079,6864409.7304198565,2008-01-01,A,,81.10Z,NAFRev2,N
038900296,00013,03890029600013,O,1992-02-03,01,2022,2024-03-29T23:34:05,true,2,,32,RUE,BOURGELAT,94700,MAISONS-ALFORT,94046,940460658_B,657371.606650521,6857222.5838779565,2008-01-01,A,,81.10Z,NAFRev2,O
038910493,00014,03891049300014,O,1993-05-13,,,2024-03-30T08:26:48,true,6,5 SANNOIS REP PAR SA,15,AVENUE,MAC-MAHON,75017,PARIS,75117,751175878_B,648244.5451478064,6864256.323873312,2010-01-04,A,,81.10Z,NAFRev2,O
038914644,00018,03891464400018,O,2012-08-22,,,2024-03-30T02:50:03,true,2,RESIDENCE WATTEAU,9,AVENUE,DE JOINVILLE,94130,NOGENT-SUR-MARNE,94052,940524760_B,661257.0178067188,6859429.991386135,2008-01-01,A,,81.10Z,NAFRev2,O
038914669,00015,03891466900015,O,1984-05-24,01,2022,2024-03-30T02:41:33,true,2,,10,AVENUE,ALPHAND,94160,SAINT-MANDE,94067,940670045_B,657015.0301707586,6860028.6659134105,2008-01-01,A,,81.10Z,NAFRev2,O
038917308,00017,03891730800017,O,1986-10-10,,,2024-03-30T06:11:59,true,3,NTON LE PONT REP PAR,17,RUE,DE LA REPUBLIQUE,94220,CHARENTON-LE-PONT,94018,940188130_B,657163.4895704973,6858196.7334210975,2008-01-01,A,,81.10Z,NAFRev2,N
038918173,00014,03891817300014,O,1985-08-08,01,2022,2024-03-30T05:09:46,true,2,,3,PLACE,PIERRE SEMARD,94130,NOGENT-SUR-MARNE,94052,940527145_B,661258.0282951398,6859745.890651464,2008-01-01,A,,81.10Z,NAFRev2,O
