siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
021006838,00011,02100683800011,O,1987-08-21,01,2022,2024-03-30T11:04:13,true,2,,24,AV,DES MARTYRS DE LA RESISTANCE,83980,LE LAVANDOU,83070,83070yigi_B,973823.6017011083,6232324.489843397,2008-01-01,A,,81.10Z,NAFRev2,O
021012745,00010,02101274500010,O,1981-03-06,,,2024-03-30T10:11:36,true,3,CHE DE L ESCOU,,RUE,CUVIER,83150,BANDOL,83009,830090091_B,924501.9061979611,6230833.518818742,2017-06-30,A,,81.10Z,NAFRev2,N
021500533,00019,02150053300019,O,2008-03-08,,,2024-03-30T04:44:43,true,2,RESIDENCE FUTAIE BAT A,,CHE,DU PIGONNET,13080,AIX EN PROVENCE,13001,130012348_C,,,2008-01-01,A,,81.10Z,NAFRev2,N
021504410,00016,02150441000016,O,2023-03-30,,,2024-03-30T12:23:02,true,3,PRO 9 11 R BONNETERIE,9,RUE,BONNETERIE,13002,MARSEILLE,13202,132021316_B,892515.1389184725,6247122.419460584,2010-07-31,A,,81.10Z,NAFRev2,N
021506084,00017,02150608400017,O,2024-08-03,,,2024-03-30T19:18:36,true,2,,49,RUE,DAUMIER,13008,MARSEILLE,13208,132082704_B,893627.2823229567,6245049.152201872,2008-01-01,A,,81.10Z,NAFRev2,N
021508155,00013,02150815500013,O,1980-11-23,,,2024-03-30T09:08:26,true,3,,,RES,SAINTE VICTOIRE,13080,AIX EN PROVENCE,13001,13001A244_C,,,2019-09-30,A,,81.10Z,NAFRev2,N
021508965,00015,02150896500015,O,1997-11-21,,,2024-03-30T17:08:47,true,3,PRO CASTEL VIEIL,,PLACE,MONTMORIN,13260,CASSIS,13022,130220600_B,906390.5713323168,6238184.479428528,2008-01-01,A,,81.10Z,NAFRev2,N
021520127,00016,02152012700016,O,1998-08-24,,,2024-03-30T04:08:14,true,3,PRO 330 BD FOCH,330,BOULEVARD,MARECHAL FOCH,13300,SALON-DE-PROVENCE,13103,131031260_B,868823.5068769752,6284533.514013987,2008-01-01,A,,81.10Z,NAFRev2,N
021521554,00010,02152155400010,O,1987-03-12,,,2024-03-30T10:33:41,true,2,PRO LA MARGERIDE AIX,,AVENUE,DE BEAUREGARD,13100,AIX-EN-PROVENCE,13001,130010237_B,899940.8596842274,6274102.277857887,2008-01-01,A,,81.10Z,NAFRev2,N
021523832,00018,02152383200018,O,1990-10-27,,,2024-03-30T11:35:31,true,2,,151,BOULEVARD,PAUL CLAUDEL,13009,MARSEILLE,13209,132096890_B,895830.5430387774,6243919.030542167,2008-01-01,A,,81.10Z,NAFRev2,N
021525662,00017,02152566200017,O,2015-11-27,,,2024-03-30T03:15:50,true,2,PRO 17 A RUE MONTOLIEU,,RUE,MONTOLIEU,13002,MARSEILLE,13202,132026272_B,892534.249200851,6247816.529188175,2008-01-01,A,,81.10Z,NAFRev2,N
024040354,00011,02404035400011,O,2013-08-25,,,2024-03-30T19:11:05,true,2,,,,LABATTOIR,97615,DZAOUDZI,97608,97608bf9zv2_B,530024.6502296122,8586761.09835157,2008-01-01,A,,52.29B,NAFRev2,O
024045379,00013,02404537900013,O,1994-01-04,,,2025-02-03T02:18:19,true,3,KOUNGOU,15,RUE,REA,97600,KOUNGOU,97610,976101256_B,522624.93799669226,8592051.66787745,2009-08-25,A,,49.32Z,NAFRev2,O
024049124,00431,02404912400431,O,1983-03-16,,,2025-01-15T03:19:59,false,2,MTSAHARA,1038,,RTE NATIONALE,97630,MTSAMBORO,97612,,,,2024-06-01,A,DOUKA BE,47.11C,NAFRev2,O
024059339,00010,02405933900010,O,2024-04-14,,,2024-03-22T15:40:57,true,2,,,QUA,MADINA,97670,CHICONI,97605,,,,2008-01-01,A,,43.22A,NAFRev2,N
024061962,00015,02406196200015,O,1987-01-30,,,2025-02-03T02:20:24,true,3,CHIRONGUI,250,AVENUE,SAID VITTA,97620,CHIRONGUI,97606,976061373_B,516292.0664374309,8570110.619066617,2013-08-02,A,,49.32Z,NAFRev2,N
024061970,00018,02406197000018,O,2004-07-07,,,2024-03-22T15:40:57,true,2,,7,RUE,SALAMANI CAVANI,97600,MAMOUDZOU,97611,,,,2008-01-01,A,MAYOTTE HEBDO,58.13Z,NAFRev2,O
024062002,00019,02406200200019,O,1980-05-22,,,2024-03-30T15:12:34,true,2,,18,RUE,DU CINEMA,97600,MAMOUDZOU,97611,976111070_C,,,2008-01-01,A,,49.32Z,NAFRev2,N
024077372,00019,02407737200019,O,1994-07-19,,,2024-03-22T15:40:57,true,3,,,PL,DU MACHE COUVERT BOX NUM J 02,97600,MAMOUDZOU,97611,,,,2017-06-15,A,,47.89Z,NAFRev2,O
025480401,00931,02548040100931,O,1982-10-11,03,2022,2024-03-30T07:20:17,false,2,,198,BOULEVARD,CAUSSEMILLE,83300,DRAGUIGNAN,83050,830500353_B,979908.5037246027,6275353.951209433,2021-09-01,A,,45.31Z,NAFRev2,O
026980391,00036,02698039100036,O,2010-03-08,,,2025-02-13T02:14:47,false,5,,13,RUE,DU FAISAN,79000,NIORT,79191,791911790_B,433816.5197483163,6586323.272048888,2008-01-01,A,,68.20A,NAFRev2,N
027210939,00032,02721093900032,O,1989-05-27,,,2025-02-16T02:22:20,true,4,,,,LAGARRIGUE,47450,SAINT-HILAIRE-DE-LUSIGNAN,47246,47246izcfvl_B,506066.8068126779,6354584.6182861645,2008-01-01,A,,47.89Z,NAFRev2,N
027310770,00014,02731077000014,O,1984-12-16,,,2024-03-30T00:43:27,true,3,,41,AVENUE,HENRI-BARBUSSE,47000,AGEN,47001,470011769_B,510607.2900883631,6348033.8054029625,2008-01-01,A,,47.22Z,NAFRev2,N
032723769,00017,03272376900017,O,1987-10-05,01,2022,2024-03-30T00:50:13,true,2,RESID.FONTAINES D'ARLAC,,AVENUE,ARISTIDE BRIAND,33700,MERIGNAC,33281,332810190_B,412064.134748592,6420594.98934983,2008-01-01,A,,81.10Z,NAFRev2,O
033522301,00010,03352230100010,O,1982-11-05,,,2024-03-30T06:05:32,true,2,,3,AVENUE,MARECHAL HARISPE,64100,BAYONNE,64102,641021550_B,337670.5555040497,6276406.78003017,2008-01-01,A,,81.10Z,NAFRev2,O
033580655,00018,03358065500018,O,2011-04-03,,,2024-03-30T15:49:10,true,2,,14,RUE,LAMOTHE,64000,PAU,64445,644452360_B,426806.35759116936,6249992.036350276,2008-01-01,A,,81.10Z,NAFRev2,N
034226548,00013,03422654800013,O,2005-08-03,,,2024-03-30T10:08:17,true,3,,8,RUE,DES BOULANGERS,68000,COLMAR,68066,680660480_B,1024197.2240961317,6784239.599967023,2008-01-01,A,,81.10Z,NAFRev2,O
035166818,00019,03516681800019,O,2002-09-06,01,2022,2024-03-29T23:00:39,true,2,,53,RUE,DE BAYARD,31000,TOULOUSE,31555,315550920_B,574892.6465296659,6280280.747194173,2008-01-01,A,,81.10Z,NAFRev2,O
035198902,00013,03519890200013,O,1999-11-30,,,2024-03-30T16:48:46,true,2,,,PAS,ANDRE MAUROIS,31000,TOULOUSE,31555,315550315_C,,,2008-01-01,A,,81.10Z,NAFRev2,N
035215755,00014,03521575500014,O,2001-02-24,01,2022,2024-03-30T12:57:24,true,2,,44,ALLEE,DE BARCELONE,31000,TOULOUSE,31555,315550840_B,573327.7176198664,6279857.6651531495,2008-01-01,A,,81.10Z,NAFRev2,O
035241827,00019,03524182700019,O,1996-01-17,,,2024-03-30T16:47:00,true,3,,2,RUE,DE LA LLAGONE,31100,TOULOUSE,31555,315550206_B,569008.9346124965,6277826.481645003,2008-01-01,A,,81.10Z,NAFRev2,N
035521137,00022,03552113700022,O,2008-01-27,,,2024-03-30T13:26:50,true,1,JUAN LES PINS,117,BOULEVARD,PRESIDENT WILSON,06600,ANTIBES,06004,060042783_B,1032284.5601006816,6283083.85417855,2013-09-30,A,,68.20A,NAFRev2,N
036050136,00013,03605013600013,O,1993-02-17,02,2022,2025-01-17T02:37:13,true,4,,,,,39290,MOISSEY,39335,,,,2008-01-01,A,,08.12Z,NAFRev2,O
037020799,00039,03702079900039,O,2022-07-24,12,2022,2025-02-11T02:25:04,true,4,PORT-AIRE DE CARENAGE,,RUE,VAUBAN,06600,ANTIBES,06004,060043550_B,1032930.5086853413,6284557.710477607,2008-01-01,A,,33.15Z,NAFRev2,O
037867579,00015,03786757900015,O,2025-11-16,01,2022,2024-03-30T14:03:37,true,2,,2,RUE,D'ALTKIRCH,67100,STRASBOURG,67482,674820185_B,1051438.1310373463,6839432.87166149,2008-01-01,A,,81.10Z,NAFRev2,O
037868205,00016,03786820500016,O,2023-02-13,,,2024-03-30T06:18:25,true,3,,10,RUE,DE L'AIL,67000,STRASBOURG,67482,674820110_B,1049953.1794615989,6841543.092186843,2008-01-01,A,,81.10Z,NAFRev2,N
038418810,00016,03841881000016,O,1982-08-25,01,2022,2024-03-29T22:40:00,true,4,,18,RUE,DE LA BANLIEUE,68110,ILLZACH,68154,681540040_B,1025673.1764228633,6749152.722087506,2021-09-01,A,,81.10Z,NAFRev2,O
038421426,00016,03842142600016,O,2012-01-11,,,2024-03-30T18:05:15,true,2,,19,RUE,KLEBER,68000,COLMAR,68066,680662190_B,1024137.7169244274,6784367.756212918,2008-01-01,A,,81.10Z,NAFRev2,O
038422507,00012,03842250700012,O,2005-01-26,,,2024-03-30T17:24:08,true,2,.,6,RUE,DE LA GRENOUILLERE,68000,COLMAR,68066,680661520_B,1024661.967235335,6784181.361677346,2008-01-01,A,,81.10Z,NAFRev2,O
038422523,00019,03842252300019,O,1981-04-13,,,2024-03-30T09:26:28,true,2,,3,RUE,GRANDIDIER,68000,COLMAR,68066,680661490_B,1023097.581596365,6783712.321970197,2008-01-01,A,,81.10Z,NAFRev2,N
038588919,00019,03858891900019,O,2015-03-16,,,2024-03-30T01:15:06,true,3,8-10-12,8,RUE,BANNSCHEID,67140,BARR,67021,670210030_B,1029174.4006459629,6820638.839235307,2008-01-01,A,,81.10Z,NAFRev2,N
038593539,00018,03859353900018,O,1997-01-07,,,2024-03-30T04:44:14,true,2,,23,RUE,DES HALLEBARDES,67000,STRASBOURG,67482,674823045_B,1050143.6324271555,6841880.205204079,2008-01-01,A,,81.10Z,NAFRev2,N
038599080,00017,03859908000017,O,2014-12-12,,,2024-03-30T06:52:01,true,2,,22,RUE,DE L'EGLISE,67201,ECKBOLSHEIM,67118,671180170_B,1045420.8930954695,6841289.213478146,2008-01-01,A,,81.10Z,NAFRev2,N
038688511,00013,03868851100013,O,1998-05-25,,,2024-03-30T07:53:22,true,3,OIX 75003PARIS REP P,67,RUE,QUINCAMPOIX,75003,PARIS,75103,751037970_B,652381.6745972981,6862638.564294396,2008-01-01,A,,81.10Z,NAFRev2,O
038691903,00017,03869190300017,O,1995-01-31,01,2022,2024-03-30T16:26:25,true,2,ARIS REP PAR,52,RUE,SEBASTIEN MERCIER,75015,PARIS,75115,751158892_B,647150.6694046096,6860658.986463466,2008-01-01,A,,81.10Z,NAFRev2,O
038691952,00014,03869195200014,O,1994-03-11,01,2022,2024-11-28T05:37:27,true,3,RIS REP PAR,22,RUE,VIOLET,75015,PARIS,75115,751159869_B,648170.0753386643,6861170.743848377,2024-10-31,A,,81.10Z,NAFRev2,N
038692224,00017,03869222400017,O,1997-09-03,,,2024-03-30T12:01:26,true,2,RIS REP PAR,114,BOULEVARD,SAINT-GERMAIN,75006,PARIS,75106,751068619_B,651655.5743621533,6861534.1458653,2008-01-01,A,,81.10Z,NAFRev2,O
038693172,00017,03869317200017,O,2020-06-29,01,2022,2024-03-30T05:06:45,true,2,,151,RUE,SAINT-JACQUES,75005,PARIS,75105,751058648_B,651812.8630753375,6860928.807376897,2008-01-01,A,,81.10Z,NAFRev2,O
038697686,00012,03869768600012,O,2006-03-21,,,2024-03-30T13:52:43,true,4,P PAR,13,AVENUE,DE LA MOTTE-PICQUET,75007,PARIS,75107,751075308_B,649284.3829265762,6862024.120456577,2008-01-01,A,,81.10Z,NAFRev2,O
038702981,00010,03870298100010,O,2003-07-04,,,2024-03-30T15:24:35,true,2,,19,RUE,DE PONTHIEU,75008,PARIS,75108,751087612_B,649353.0310665058,6863623.131223457,2008-01-01,A,,81.10Z,NAFRev2,O
038706354,00016,03870635400016,O,1982-05-04,,,2024-03-30T03:17:06,true,2,TRICK,8,RUE,BLANCHE,75009,PARIS,75109,751091009_B,651024.4913234226,6864346.684709123,2008-01-01,A,,81.10Z,NAFRev2,O
038709200,00018,03870920000018,O,1997-09-24,01,2022,2024-03-30T06:54:54,true,2,2 AU 4,2,SQUARE,JEAN FALCK,75010,PARIS,75110,751104885_B,653782.462239369,6864674.8563884795,2008-01-01,A,,81.10Z,NAFRev2,O
038720272,00012,03872027200012,O,2020-10-19,01,2022,2024-03-30T07:13:16,true,2,PAR MME ABBOU JOSET,37,RUE,DE COTTE,75012,PARIS,75112,751122367_B,654384.1604311962,6861348.560752466,2008-01-01,A,,81.10Z,NAFRev2,O
038720900,00018,03872090000018,O,1988-06-27,,,2024-03-30T15:55:19,true,2,RIS REP PAR,40,AVENUE,PARMENTIER,75011,PARIS,75111,751117067_B,654348.9564993809,6862561.790230901,2008-01-01,A,,81.10Z,NAFRev2,N
038726246,00010,03872624600010,O,1990-12-17,01,2022,2024-03-30T12:29:31,true,2,P PAR,94,RUE,DIDOT,75014,PARIS,75114,751142794_B,649739.4957636634,6858879.262696617,2008-01-01,A,,81.10Z,NAFRev2,O
038730263,00019,03873026300019,O,1985-06-25,01,2022,2024-03-30T02:37:28,true,2,RIS REP PAR,2,RUE,SARASATE,75015,PARIS,75115,751158824_B,647636.8307609217,6860447.188511256,2008-01-01,A,,81.10Z,NAFRev2,O
038735874,00018,03873587400018,O,2007-10-23,01,2022,2024-12-12T05:30:58,true,2,RIS REP PAR,150,RUE,LA FAYETTE,75010,PARIS,75110,751105240_B,652771.254180137,6864517.88161134,2008-01-01,A,,81.10Z,NAFRev2,O
038738324,00011,03873832400011,O,1993-03-02,,,2024-03-30T14:36:12,true,3,,119,RUE,DE LA TOUR,75016,PARIS,75116,751169362_B,646822.327476148,6862804.579893064,2008-01-01,A,,81.10Z,NAFRev2,N
038739579,00019,03873957900019,O,1981-05-13,,,2024-03-30T13:55:15,true,2,,41,RUE,CORTAMBERT,75016,PARIS,75116,751162347_B,647104.9364896378,6862555.128036335,2008-01-01,A,,81.10Z,NAFRev2,N
038742185,00010,03874218500010,O,2014-07-31,,,2024-03-30T03:46:07,true,2,,41,RUE,LACROIX,75017,PARIS,75117,751175235_B,650382.5169358074,6865891.294463907,2008-01-01,A,,81.10Z,NAFRev2,O
038742565,00013,03874256500013,O,2025-08-30,,,2024-03-30T12:36:48,true,2,P PAR SA SOGEAB,54,AVENUE,PHILIPPE-AUGUSTE,75011,PARIS,75111,751117380_B,655482.2831132002,6861606.227310934,2008-01-01,A,,81.10Z,NAFRev2,N
038742789,00019,03874278900019,O,1997-10-21,,,2024-03-30T14:54:20,true,2,P PAR,134,RUE,PIERRE BROSSOLETTE,93160,NOISY-LE-GRAND,93051,930511890_B,666798.1354154464,6860964.344810651,2008-01-01,A,,81.10Z,NAFRev2,N
038742938,00012,03874293800012,O,2016-03-06,01,2022,2024-03-30T05:44:25,true,3,RIS,1,RUE,TRUFFAUT,75017,PARIS,75117,751179487_B,650374.3561272643,6865135.8564464515,2008-01-01,A,,81.10Z,NAFRev2,O
038744751,00017,03874475100017,O,2010-11-29,01,2022,2025-02-18T02:13:58,true,2,,8,RUE,FELIX ZIEM,75018,PARIS,75118,751183566_B,651112.264044897,6865751.087692065,2008-01-01,A,,81.10Z,NAFRev2,O
